locus_tag	ftype	length_bp	gene	EC_number	COG	product
DBBBBKPJ_00412	CDS	1098	pheA			bifunctional chorismate mutase/prephenate dehydratase
DBBBBKPJ_00413	CDS	1110	hisC2	2.6.1.9		histidinol-phosphate aminotransferase
DBBBBKPJ_00414	CDS	2241	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
DBBBBKPJ_00415	CDS	690	cmk	2.7.4.14		cytidylate kinase
DBBBBKPJ_00416	CDS	1680	rpsA			30S ribosomal protein S1
DBBBBKPJ_00417	CDS	285	himD			integration host factor subunit beta
DBBBBKPJ_00418	CDS	1038	wzz_1			O-antigen chain length regulator
DBBBBKPJ_00419	CDS	1197	rfbX		COG2244	Putative O-antigen transporter
DBBBBKPJ_00420	CDS	1005				hypothetical protein
DBBBBKPJ_00421	CDS	1236				hypothetical protein
DBBBBKPJ_00422	CDS	1035	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
DBBBBKPJ_00423	CDS	1119	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
DBBBBKPJ_00424	CDS	1131	wbpI			UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimeras
DBBBBKPJ_00425	CDS	1203				hypothetical protein
DBBBBKPJ_00426	CDS	945	wbpK			NAD-dependent epimerase/dehydratase
DBBBBKPJ_00427	CDS	1026	wbpL			glycosyltransferase WbpL
DBBBBKPJ_00428	CDS	1998	wbpM			nucleotide sugar epimerase/dehydratase WbpM
DBBBBKPJ_00429	CDS	330				hypothetical protein
DBBBBKPJ_00430	tRNA	76				tRNA-Asn(gtt)
DBBBBKPJ_00431	CDS	1197		2.6.1.57		aspartate aminotransferase
DBBBBKPJ_00432	CDS	2013	uvrB_1			excinuclease ABC subunit B
DBBBBKPJ_00433	CDS	1560				major facilitator superfamily transporter
DBBBBKPJ_00434	CDS	1035				secretion protein
DBBBBKPJ_00435	CDS	921				transcriptional regulator
DBBBBKPJ_00436	CDS	1485	gltX	6.1.1.17		glutamate--tRNA ligase
DBBBBKPJ_00437	tRNA	76				tRNA-Ala(ggc)
DBBBBKPJ_00438	tRNA	76				tRNA-Glu(ttc)
DBBBBKPJ_00439	tRNA	76				tRNA-Ala(ggc)
DBBBBKPJ_00440	tRNA	76				tRNA-Glu(ttc)
DBBBBKPJ_00441	CDS	543				transcriptional regulator
DBBBBKPJ_00442	CDS	858				hydrolase
DBBBBKPJ_00443	CDS	648				aldolase
DBBBBKPJ_00444	CDS	438				hypothetical protein
DBBBBKPJ_00445	CDS	960				tRNA-dihydrouridine synthase C
DBBBBKPJ_00446	CDS	747				short-chain dehydrogenase
DBBBBKPJ_00447	CDS	804				hypothetical protein
DBBBBKPJ_00448	CDS	450	ibpA			heat-shock protein IbpA
DBBBBKPJ_00449	CDS	1329				hypothetical protein
DBBBBKPJ_00450	CDS	912				transcriptional regulator
DBBBBKPJ_00451	CDS	378	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
DBBBBKPJ_00452	CDS	894				transcriptional regulator
DBBBBKPJ_00453	CDS	1425	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
DBBBBKPJ_00454	CDS	639	leuD	4.2.1.33		isopropylmalate isomerase small subunit
DBBBBKPJ_00455	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
DBBBBKPJ_00456	CDS	1083	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
DBBBBKPJ_00457	CDS	1113	asd	1.2.1.11		aspartate-semialdehyde dehydrogenase
DBBBBKPJ_00458	CDS	1011		1.2.1.11		aspartate-semialdehyde dehydrogenase
DBBBBKPJ_00459	CDS	2775	fimV			motility protein FimV
DBBBBKPJ_00460	CDS	738	truA	5.4.99.12		tRNA pseudouridine synthase A
DBBBBKPJ_00461	CDS	636	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
DBBBBKPJ_00462	CDS	873	accD	6.4.1.2		acetyl-CoA carboxylase carboxyltransferase subunit beta
DBBBBKPJ_00463	CDS	1290	folC			folylpolyglutamate synthetase
DBBBBKPJ_00464	CDS	648	ftsN_1			Cell division protein FtsN
DBBBBKPJ_00465	CDS	516				hypothetical protein
DBBBBKPJ_00466	CDS	1506	purF	2.4.2.14		amidophosphoribosyltransferase
DBBBBKPJ_00467	CDS	1212	metZ			O-succinylhomoserine sulfhydrylase
DBBBBKPJ_00468	CDS	768				oxidoreductase
DBBBBKPJ_00469	CDS	1977	xcpQ			type II secretion system protein D
DBBBBKPJ_00470	CDS	657	xcpP			type II secretion system protein N
DBBBBKPJ_00471	CDS	1509	xcpR			type II secretion system protein E
DBBBBKPJ_00472	CDS	1218	xcpS			type II secretion system protein F
DBBBBKPJ_00473	CDS	429	xcpT			type II secretion system protein G
DBBBBKPJ_00474	CDS	519	xcpU			type II secretion system protein H
DBBBBKPJ_00475	CDS	390	xcpV			type II secretion system protein I
DBBBBKPJ_00476	CDS	705	xcpW			type II secretion system protein J
DBBBBKPJ_00477	CDS	1002	xcpX			type II secretion system protein K
DBBBBKPJ_00478	CDS	1149	xcpY			type II secretion system protein L
DBBBBKPJ_00479	CDS	525	xcpZ			type II secretion system protein M
DBBBBKPJ_00480	tRNA	76				tRNA-Val(tac)
DBBBBKPJ_00481	tRNA	77				tRNA-Asp(gtc)
DBBBBKPJ_00482	tRNA	77				tRNA-Asp(gtc)
DBBBBKPJ_00483	CDS	1038				transcriptional regulator
DBBBBKPJ_00484	CDS	1119				hypothetical protein
DBBBBKPJ_00485	CDS	2040	fadH1			2,4-dienoyl-CoA reductase
DBBBBKPJ_00486	CDS	1404				hypothetical protein
DBBBBKPJ_00487	CDS	933				1-aminocyclopropane-1-carboxylate deaminase
DBBBBKPJ_00488	CDS	966				hypothetical protein
DBBBBKPJ_00489	CDS	888		2.7.1.23		NAD kinase
DBBBBKPJ_00490	CDS	981	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
DBBBBKPJ_00491	CDS	861	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
DBBBBKPJ_00492	CDS	264				hypothetical protein
DBBBBKPJ_00493	CDS	834				hypothetical protein
DBBBBKPJ_00494	CDS	2658	pepN			aminopeptidase
DBBBBKPJ_00495	CDS	1965	gbt_1			glycine betaine transmethylase
DBBBBKPJ_00496	CDS	1368				putative protein
DBBBBKPJ_00497	CDS	1098	hcf136_2			Ycf48-like protein
DBBBBKPJ_00498	CDS	2382				hypothetical protein
DBBBBKPJ_00499	CDS	1296				two-component sensor
DBBBBKPJ_00500	CDS	672				two-component response regulator
DBBBBKPJ_00501	CDS	2925				serine protease
DBBBBKPJ_00502	CDS	1080				hypothetical protein
DBBBBKPJ_00503	CDS	1632				hypothetical protein
DBBBBKPJ_00504	CDS	1761				hypothetical protein
DBBBBKPJ_00505	CDS	1023				hypothetical protein
DBBBBKPJ_00506	CDS	495				hypothetical protein
DBBBBKPJ_00507	CDS	939				hypothetical protein
DBBBBKPJ_00508	CDS	981				hypothetical protein
DBBBBKPJ_00509	CDS	771				hypothetical protein
DBBBBKPJ_00510	CDS	4863	gdhB			NAD-specific glutamate dehydrogenase
DBBBBKPJ_00511	CDS	2847				hypothetical protein
DBBBBKPJ_00512	CDS	3582	pelB			pellicle/biofilm biosynthesis protein PelB
DBBBBKPJ_00513	CDS	519	pelC			pellicle/biofilm biosynthesis outer membrane protein PelC
DBBBBKPJ_00514	CDS	1368	pelD			pellicle/biofilm biosynthesis protein PelD
DBBBBKPJ_00515	CDS	990	pelE			pellicle/biofilm biosynthesis protein PelE
DBBBBKPJ_00516	CDS	1524	pelF			pellicle/biofilm biosynthesis glycosyltransferase PelF
DBBBBKPJ_00517	CDS	1371	pelG			pellicle/biofilm biosynthesis Wzx-like polysaccharide transporter PelG
DBBBBKPJ_00518	CDS	231				hypothetical protein
DBBBBKPJ_00519	CDS	477				hypothetical protein
DBBBBKPJ_00520	CDS	477				hypothetical protein
DBBBBKPJ_00521	CDS	1905				hypothetical protein
DBBBBKPJ_00522	CDS	1002				hydrolase
DBBBBKPJ_00523	CDS	882				hypothetical protein
DBBBBKPJ_00524	CDS	282				hypothetical protein
DBBBBKPJ_00525	CDS	1029	pyrD			dihydroorotate dehydrogenase
DBBBBKPJ_00526	CDS	213	rmf			ribosome modulation factor
DBBBBKPJ_00527	CDS	2178				ribosomal RNA large subunit methyltransferase K/L
DBBBBKPJ_00528	CDS	1431				D-alanyl-D-alanine carboxypeptidase
DBBBBKPJ_00529	CDS	345			COG3171	putative protein
DBBBBKPJ_00530	CDS	624				two-component response regulator
DBBBBKPJ_00531	CDS	2226				two-component sensor
DBBBBKPJ_00532	CDS	1332				deoxyguanosinetriphosphate triphosphohydrolase
DBBBBKPJ_00533	CDS	324				hypothetical protein
DBBBBKPJ_00534	CDS	381				hypothetical protein
DBBBBKPJ_00535	CDS	330	yqjD_1		COG4575	putative protein YqjD
DBBBBKPJ_00536	CDS	1209				transporter
DBBBBKPJ_00537	CDS	1266				porin
DBBBBKPJ_00538	CDS	867				hypothetical protein
DBBBBKPJ_00539	CDS	933				hypothetical protein
DBBBBKPJ_00540	CDS	597				glutathione S-transferase
DBBBBKPJ_00541	CDS	558				transcriptional regulator
DBBBBKPJ_00542	CDS	240				hypothetical protein
DBBBBKPJ_00543	CDS	1404	snr1			cytochrome C Snr1
DBBBBKPJ_00544	tRNA	77				tRNA-Pro(cgg)
DBBBBKPJ_00545	CDS	222				hypothetical protein
DBBBBKPJ_00546	CDS	597	mobA			molybdenum cofactor guanylyltransferase
DBBBBKPJ_00547	CDS	540	moaB2			molybdopterin biosynthesis protein B
DBBBBKPJ_00548	tRNA	94				tRNA-Trp(cca)
DBBBBKPJ_00549	CDS	1032				transcriptional regulator
DBBBBKPJ_00550	CDS	1596	glcD_1			glycolate oxidase subunit GlcD
DBBBBKPJ_00551	CDS	1581				FAD-dependent glycerol-3-phosphate dehydrogenase
DBBBBKPJ_00552	CDS	1560				carbohydrate kinase
DBBBBKPJ_00553	CDS	909				lipid kinase
DBBBBKPJ_00554	CDS	807	ycbX		COG0633	putative protein YcbX
DBBBBKPJ_00555	CDS	387				hypothetical protein
DBBBBKPJ_00556	CDS	1929				lytic transglycosylase
DBBBBKPJ_00557	CDS	1923				ABC transporter ATP-binding protein
DBBBBKPJ_00558	CDS	687				hypothetical protein
DBBBBKPJ_00559	CDS	438	uspA2		COG0589	Universal stress protein A 
DBBBBKPJ_00560	CDS	435				hypothetical protein
DBBBBKPJ_00561	CDS	804				hypothetical protein
DBBBBKPJ_00562	CDS	2148	faoA	1.1.1.35		fatty acid oxidation complex subunit alpha
DBBBBKPJ_00563	CDS	1176	foaB	2.3.1.16		3-ketoacyl-CoA thiolase
DBBBBKPJ_00564	CDS	375				hypothetical protein
DBBBBKPJ_00565	CDS	2607	topA_1	5.99.1.2		DNA topoisomerase I
DBBBBKPJ_00566	CDS	519				hypothetical protein
DBBBBKPJ_00567	CDS	234				hypothetical protein
DBBBBKPJ_00568	CDS	486				cell division inhibitor SulA
DBBBBKPJ_00569	CDS	615	lexA	3.4.21.88		LexA repressor
DBBBBKPJ_00570	CDS	702	psrA			transcriptional regulator PsrA
DBBBBKPJ_00571	CDS	999	nagZ	3.2.1.52		beta-hexosaminidase
DBBBBKPJ_00572	CDS	738		2.4.2.28		S-methyl-5'-thioinosine phosphorylase
DBBBBKPJ_00573	CDS	630				hypothetical protein
DBBBBKPJ_00574	CDS	3453	mfd			transcription-repair coupling factor
DBBBBKPJ_00575	CDS	1467		1.2.1.12		glyceraldehyde-3-phosphate dehydrogenase
DBBBBKPJ_00576	CDS	1410	aroP1			aromatic amino acid transporter AroP
DBBBBKPJ_00577	CDS	1338	nqrA			Na(+)-translocating NADH-quinone reductase subunit A
DBBBBKPJ_00578	CDS	1212	nqrB			Na(+)-translocating NADH-quinone reductase subunit B
DBBBBKPJ_00579	CDS	786	nqrC			Na(+)-translocating NADH-quinone reductase subunit C
DBBBBKPJ_00580	CDS	672	nqrD			Na(+)-translocating NADH-quinone reductase subunit D
DBBBBKPJ_00581	CDS	609	nqrE			Na(+)-translocating NADH-quinone reductase subunit E
DBBBBKPJ_00582	CDS	1224	nqrF			Na(+)-translocating NADH-quinone reductase subunit F
DBBBBKPJ_00583	CDS	1002	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
DBBBBKPJ_00584	CDS	228				hypothetical protein
DBBBBKPJ_00585	CDS	1395	sth	1.6.1.1		soluble pyridine nucleotide transhydrogenase
DBBBBKPJ_00586	CDS	723				phosphodiesterase
DBBBBKPJ_00587	CDS	309				hypothetical protein
DBBBBKPJ_00588	CDS	600				hypothetical protein
DBBBBKPJ_00589	CDS	1251	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
DBBBBKPJ_00590	CDS	684				lipoprotein-releasing system ABC transporter ATP-binding protein
DBBBBKPJ_00591	CDS	1245	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
DBBBBKPJ_00592	CDS	534				hypothetical protein
DBBBBKPJ_00593	CDS	534	rayT		COG1943	REP-associated tyrosine transposase
DBBBBKPJ_00594	CDS	1248	nrdB	1.17.4.1		ribonucleotide-diphosphate reductase subunit beta
DBBBBKPJ_00595	CDS	2892	nrdA	1.17.4.1		ribonucleotide-diphosphate reductase subunit alpha
DBBBBKPJ_00596	CDS	711				two-component response regulator
DBBBBKPJ_00597	CDS	1617				two-component sensor
DBBBBKPJ_00598	CDS	210				cold-shock protein
DBBBBKPJ_00599	CDS	384				hypothetical protein
DBBBBKPJ_00600	CDS	804	rrmA			rRNA methyltransferase
DBBBBKPJ_00601	CDS	1152	dapE			succinyl-diaminopimelate desuccinylase
DBBBBKPJ_00602	CDS	2610	ndvB			glycosyl transferase
DBBBBKPJ_00603	CDS	813	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
DBBBBKPJ_00604	CDS	729	pcpS			4'-phosphopantetheinyl transferase
DBBBBKPJ_00605	CDS	789				hypothetical protein
DBBBBKPJ_00606	CDS	672	alyA_1	4.2.2.3		Alginate lyase
DBBBBKPJ_00607	CDS	321				hypothetical protein
DBBBBKPJ_00608	CDS	2058				arachidonate 15-lipoxygenase
DBBBBKPJ_00609	CDS	735				hypothetical protein
DBBBBKPJ_00610	CDS	1197				transglycosylase
DBBBBKPJ_00611	CDS	597	napC			cytochrome C protein NapC
DBBBBKPJ_00612	CDS	492	napB			cytochrome C protein NapB
DBBBBKPJ_00613	CDS	2505	napA			nitrate reductase catalytic subunit
DBBBBKPJ_00614	CDS	330	napD			nitrate reductase biosynthesis protein NapD
DBBBBKPJ_00615	CDS	492	napF			ferredoxin protein NapF
DBBBBKPJ_00616	CDS	168	napE			nitrate reductase protein NapE
DBBBBKPJ_00617	CDS	603	oprH			PhoP/Q and low Mg2+ inducible outer membrane protein H1
DBBBBKPJ_00618	CDS	678	phoP			two-component response regulator PhoP
DBBBBKPJ_00619	CDS	1347	phoQ			two-component sensor PhoQ
DBBBBKPJ_00620	CDS	3363				sensor protein
DBBBBKPJ_00621	CDS	1002				transcriptional regulator
DBBBBKPJ_00622	CDS	1311	dctA			C4-dicarboxylate transport protein
DBBBBKPJ_00623	CDS	891				transcriptional regulator
DBBBBKPJ_00624	CDS	630				glutathione S-transferase
DBBBBKPJ_00625	CDS	1020	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
DBBBBKPJ_00626	CDS	1140				acyl-CoA dehydrogenase
DBBBBKPJ_00627	CDS	1182	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
DBBBBKPJ_00628	CDS	498				Zn-dependent metalloprotease
DBBBBKPJ_00629	CDS	600	yohC_2			Inner membrane protein YohC
DBBBBKPJ_00630	CDS	594				hypothetical protein
DBBBBKPJ_00631	CDS	825				tRNA 2-thiocytidine biosynthesis protein TtcA
DBBBBKPJ_00632	CDS	672				hypothetical protein
DBBBBKPJ_00633	CDS	1419				amino acid permease
DBBBBKPJ_00634	CDS	765		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
DBBBBKPJ_00635	CDS	1401				transcriptional regulator
DBBBBKPJ_00636	CDS	771				NAD-dependent protein deacylase
DBBBBKPJ_00637	CDS	612				hypothetical protein
DBBBBKPJ_00638	CDS	534				lipoprotein
DBBBBKPJ_00639	CDS	663	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
DBBBBKPJ_00640	CDS	915				transcriptional regulator
DBBBBKPJ_00641	CDS	618				hydrolase
DBBBBKPJ_00642	CDS	408				hypothetical protein
DBBBBKPJ_00643	CDS	558				NAD(P)H-dependent FMN reductase
DBBBBKPJ_00644	CDS	948				quercetin 2,3-dioxygenase
DBBBBKPJ_00645	CDS	474				hypothetical protein
DBBBBKPJ_00646	CDS	1842	kefB			glutathione-regulated potassium-efflux system protein KefB
DBBBBKPJ_00647	CDS	1500	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
DBBBBKPJ_00648	CDS	936				hypothetical protein
DBBBBKPJ_00649	CDS	699				quercetin 2,3-dioxygenase
DBBBBKPJ_00650	CDS	636				hypothetical protein
DBBBBKPJ_00651	CDS	1230				major facilitator superfamily transporter
DBBBBKPJ_00652	CDS	960				hypothetical protein
DBBBBKPJ_00653	CDS	1599				asparagine synthetase
DBBBBKPJ_00654	CDS	1479	pvdD			pyoverdine synthetase D
DBBBBKPJ_00655	CDS	747	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
DBBBBKPJ_00656	CDS	1368				2-isopropylmalate synthase
DBBBBKPJ_00657	CDS	879				hypothetical protein
DBBBBKPJ_00658	CDS	615				hypothetical protein
DBBBBKPJ_00659	CDS	1263				hypothetical protein
DBBBBKPJ_00660	CDS	1821	pvdL_1			peptide synthase
DBBBBKPJ_00661	CDS	1158				membrane-bound lytic murein transglycosylase A
DBBBBKPJ_00662	CDS	171				NAD(P)H dehydrogenase
DBBBBKPJ_00663	CDS	888				transcriptional regulator
DBBBBKPJ_00664	CDS	1041	aguA_1	3.5.3.12		agmatine deiminase
DBBBBKPJ_00665	CDS	912	aguB_1			N-carbamoylputrescine amidohydrolase
DBBBBKPJ_00666	CDS	1113	spuD_1			putrescine ABC transporter substrate-binding protein SpuD
DBBBBKPJ_00667	CDS	1122	aguA_2	3.5.3.12		agmatine deiminase
DBBBBKPJ_00668	CDS	606				NAD(P)H dehydrogenase
DBBBBKPJ_00669	CDS	609				transcriptional regulator
DBBBBKPJ_00670	CDS	891				hypothetical protein
DBBBBKPJ_00671	CDS	351				hypothetical protein
DBBBBKPJ_00672	CDS	807				transcriptional regulator
DBBBBKPJ_00673	CDS	189				hypothetical protein
DBBBBKPJ_00674	CDS	909	aaeA		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
DBBBBKPJ_00675	CDS	2040	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
DBBBBKPJ_00676	CDS	258				hypothetical protein
DBBBBKPJ_00677	CDS	504				hypothetical protein
DBBBBKPJ_00678	CDS	762				transcriptional regulator
DBBBBKPJ_00679	CDS	1512				major facilitator superfamily transporter
DBBBBKPJ_00680	CDS	1152				multidrug resistance efflux pump
DBBBBKPJ_00681	CDS	1449				multidrug efflux pump outer membrane protein
DBBBBKPJ_00682	CDS	156				hypothetical protein
DBBBBKPJ_00683	CDS	885				alpha/beta hydrolase
DBBBBKPJ_00684	CDS	798		4.2.1.17		enoyl-CoA hydratase
DBBBBKPJ_00685	CDS	561				transcriptional regulator
DBBBBKPJ_00686	CDS	1773				hypothetical protein
DBBBBKPJ_00687	CDS	2577				sensor/response regulator hybrid protein
DBBBBKPJ_00688	CDS	315				hypothetical protein
DBBBBKPJ_00689	CDS	1245				hypothetical protein
DBBBBKPJ_00690	CDS	1782	aprD			alkaline protease secretion ATP-binding protein AprD
DBBBBKPJ_00691	CDS	1299	aprE			alkaline protease secretion protein AprE
DBBBBKPJ_00692	CDS	1446	aprF_1			alkaline protease secretion protein AprF
DBBBBKPJ_00693	CDS	1440	aprA			alkaline metalloproteinase
DBBBBKPJ_00694	CDS	396	aprI			alkaline proteinase inhibitor AprI
DBBBBKPJ_00695	CDS	1626				chemotaxis transducer
DBBBBKPJ_00696	CDS	1005				bifunctional Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2- carboxylate reductase
DBBBBKPJ_00697	CDS	1581				semialdehyde dehydrogenase
DBBBBKPJ_00698	CDS	918				dihydrodipicolinate synthetase
DBBBBKPJ_00699	CDS	1035				trans-3-hydroxy-L-proline dehydratase
DBBBBKPJ_00700	CDS	723				amino acid ABC transporter ATP binding protein
DBBBBKPJ_00701	CDS	645				amino acid ABC transporter permease
DBBBBKPJ_00702	CDS	666				ABC transporter permease
DBBBBKPJ_00703	CDS	1743				hypothetical protein
DBBBBKPJ_00704	CDS	822				amino acid ABC transporter substrate-binding protein
DBBBBKPJ_00705	CDS	798				transcriptional regulator
DBBBBKPJ_00706	CDS	1443				major facilitator superfamily transporter
DBBBBKPJ_00707	CDS	864				hypothetical protein
DBBBBKPJ_00708	CDS	867				transcriptional regulator
DBBBBKPJ_00709	CDS	903				hypothetical protein
DBBBBKPJ_00710	CDS	1254				oxidoreductase
DBBBBKPJ_00711	CDS	237	hcnA_2			hydrogen cyanide synthase subunit HcnA
DBBBBKPJ_00712	CDS	1116	hcnC_2			hydrogen cyanide synthase subunit HcnC
DBBBBKPJ_00713	CDS	945				4-hydroxyproline 2-epimerase
DBBBBKPJ_00714	CDS	669				transcriptional regulator
DBBBBKPJ_00715	CDS	2061	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
DBBBBKPJ_00716	CDS	1839				tonB-dependent receptor
DBBBBKPJ_00717	CDS	612	cobO_1	2.5.1.17		cob(I)yrinic acid a,c-diamide adenosyltransferase
DBBBBKPJ_00718	CDS	1308	cobB			hydrogenobyrinate a,c-diamide synthase
DBBBBKPJ_00719	CDS	657				5,6-dimethylbenzimidazole synthase
DBBBBKPJ_00720	CDS	939	cobD			cobalamin biosynthesis protein CobD
DBBBBKPJ_00721	CDS	996	cobC	4.1.1.81		threonine-phosphate decarboxylase
DBBBBKPJ_00722	CDS	1473	cobQ			cobyric acid synthase
DBBBBKPJ_00723	CDS	522	cobP	2.7.1.156		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase
DBBBBKPJ_00724	CDS	1056	cobU	2.4.2.21		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
DBBBBKPJ_00725	CDS	585	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
DBBBBKPJ_00726	CDS	738	cobV			adenosylcobinamide-GDP ribazoletransferase
DBBBBKPJ_00727	CDS	1506				major facilitator superfamily transporter
DBBBBKPJ_00728	CDS	561				transcriptional regulator
DBBBBKPJ_00729	CDS	1821				acyl-CoA dehydrogenase
DBBBBKPJ_00730	CDS	414				transcriptional regulator
DBBBBKPJ_00731	CDS	1200				major facilitator superfamily transporter
DBBBBKPJ_00732	CDS	555				glutathione peroxidase
DBBBBKPJ_00733	tRNA	96				tRNA-Ser(cga)
DBBBBKPJ_00734	CDS	480				hypothetical protein
DBBBBKPJ_00735	CDS	594				transcriptional regulator
DBBBBKPJ_00736	CDS	840				alpha/beta hydrolase
DBBBBKPJ_00737	CDS	855				3-mercaptopyruvate sulfurtransferase
DBBBBKPJ_00738	CDS	1062				hypothetical protein
DBBBBKPJ_00739	CDS	1125	rnd			ribonuclease D
DBBBBKPJ_00740	CDS	294	ycgL		COG3100	Protein YcgL
DBBBBKPJ_00741	CDS	933				2-hydroxyacid dehydrogenase
DBBBBKPJ_00742	CDS	975				metal transporter
DBBBBKPJ_00743	CDS	276	rcnR		COG1937	Transcriptional repressor RcnR
DBBBBKPJ_00744	CDS	450				hypothetical protein
DBBBBKPJ_00745	CDS	528				ECF subfamily sigma-70 factor
DBBBBKPJ_00746	CDS	984				transmembrane sensor
DBBBBKPJ_00747	CDS	2556				heme utilization protein
DBBBBKPJ_00748	CDS	540				signal peptidase
DBBBBKPJ_00749	CDS	2052				oligopeptidase
DBBBBKPJ_00750	CDS	474				hypothetical protein
DBBBBKPJ_00751	CDS	462				HIT family protein
DBBBBKPJ_00752	CDS	774	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
DBBBBKPJ_00753	CDS	525				hypothetical protein
DBBBBKPJ_00754	CDS	861				transcriptional regulator
DBBBBKPJ_00755	CDS	1116	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
DBBBBKPJ_00756	CDS	828	phnX_1	3.11.1.1		phosphonoacetaldehyde hydrolase
DBBBBKPJ_00757	CDS	912				transcriptional regulator
DBBBBKPJ_00758	CDS	1359				major facilitator superfamily transporter
DBBBBKPJ_00759	CDS	387				hypothetical protein
DBBBBKPJ_00760	CDS	615				transcriptional regulator
DBBBBKPJ_00761	CDS	1542				major facilitator superfamily transporter
DBBBBKPJ_00762	CDS	996	cyoA			cytochrome o ubiquinol oxidase subunit II
DBBBBKPJ_00763	CDS	1977	cyoB			cytochrome o ubiquinol oxidase subunit I
DBBBBKPJ_00764	CDS	630	cyoC			cytochrome o ubiquinol oxidase subunit III
DBBBBKPJ_00765	CDS	336	cyoD			cytochrome o ubiquinol oxidase subunit IV
DBBBBKPJ_00766	CDS	891	cyoE			protoheme IX farnesyltransferase
DBBBBKPJ_00767	CDS	2199				TonB-dependent receptor
DBBBBKPJ_00768	CDS	333				hypothetical protein
DBBBBKPJ_00769	CDS	513				hypothetical protein
DBBBBKPJ_00770	CDS	408	yybH		COG4319	putative protein YybH
DBBBBKPJ_00771	CDS	1548	ilvA2_1	4.3.1.19		threonine dehydratase
DBBBBKPJ_00772	CDS	669				hypothetical protein
DBBBBKPJ_00773	CDS	963				protease
DBBBBKPJ_00774	CDS	909				transcriptional regulator
DBBBBKPJ_00775	CDS	417				hypothetical protein
DBBBBKPJ_00776	CDS	780				short-chain dehydrogenase
DBBBBKPJ_00777	CDS	1548				hypothetical protein
DBBBBKPJ_00778	CDS	624	tam_3	2.1.1.144		Trans-aconitate 2-methyltransferase
DBBBBKPJ_00779	CDS	207				hypothetical protein
DBBBBKPJ_00780	CDS	1113				oxidoreductase
DBBBBKPJ_00781	CDS	1326				two-component response regulator
DBBBBKPJ_00782	CDS	1902				two-component sensor
DBBBBKPJ_00783	CDS	1089	ansB			glutaminase-asparaginase
DBBBBKPJ_00784	CDS	1674	ggt			gamma-glutamyltranspeptidase
DBBBBKPJ_00785	CDS	735				amino acid ABC transporter ATP binding protein
DBBBBKPJ_00786	CDS	666				amino acid ABC transporter permease
DBBBBKPJ_00787	CDS	747				amino acid ABC transporter permease
