locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJBIBFBA_00360	CDS	2109				hypothetical protein
AJBIBFBA_00361	CDS	441				hypothetical protein
AJBIBFBA_00362	CDS	294	gpFI_1			Putative prophage major tail sheath protein
AJBIBFBA_00363	CDS	735	gpFI_2			Putative prophage major tail sheath protein
AJBIBFBA_00364	CDS	504				hypothetical protein
AJBIBFBA_00365	CDS	345				hypothetical protein
AJBIBFBA_00366	CDS	2238				hypothetical protein
AJBIBFBA_00367	CDS	873				hypothetical protein
AJBIBFBA_00368	CDS	207				hypothetical protein
AJBIBFBA_00369	CDS	990				hypothetical protein
AJBIBFBA_00370	CDS	630				hypothetical protein
AJBIBFBA_00371	CDS	363				hypothetical protein
AJBIBFBA_00372	CDS	258				hypothetical protein
AJBIBFBA_00373	CDS	606	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
AJBIBFBA_00374	CDS	1050	trpD_1	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
AJBIBFBA_00375	CDS	837	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
AJBIBFBA_00376	CDS	645	vfr		COG0664	Cyclic AMP receptor-like protein
AJBIBFBA_00377	CDS	423	yhfA		COG1765	Protein YhfA
AJBIBFBA_00378	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
AJBIBFBA_00379	CDS	648	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
AJBIBFBA_00380	CDS	339		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
AJBIBFBA_00381	CDS	1482	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
AJBIBFBA_00382	CDS	801				hypothetical protein
AJBIBFBA_00383	CDS	1083				hypothetical protein
AJBIBFBA_00384	CDS	969				hypothetical protein
AJBIBFBA_00385	CDS	423				hypothetical protein
AJBIBFBA_00386	CDS	1035	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
AJBIBFBA_00387	CDS	720				hypothetical protein
AJBIBFBA_00388	CDS	414				hypothetical protein
AJBIBFBA_00389	CDS	351	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
AJBIBFBA_00390	CDS	1092	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
AJBIBFBA_00391	CDS	1440				hypothetical protein
AJBIBFBA_00392	CDS	1200	tyrS_1	6.1.1.1	COG0162	Tyrosine--tRNA ligase
AJBIBFBA_00393	CDS	852	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
AJBIBFBA_00394	CDS	858	hexR_1		COG1737	HTH-type transcriptional regulator HexR
AJBIBFBA_00395	CDS	1470	zwf_1	1.1.1.363	COG0364	Glucose-6-phosphate 1-dehydrogenase
AJBIBFBA_00396	CDS	717	pgl_1	3.1.1.31		6-phosphogluconolactonase
AJBIBFBA_00397	CDS	663	eda_1	4.1.2.14	COG0800	2-dehydro-3-deoxy-phosphogluconate aldolase
AJBIBFBA_00398	CDS	438				hypothetical protein
AJBIBFBA_00399	CDS	1161				hypothetical protein
AJBIBFBA_00400	CDS	378				hypothetical protein
AJBIBFBA_00401	CDS	924				hypothetical protein
AJBIBFBA_00402	CDS	1215	gltS		COG0786	Sodium/glutamate symporter
AJBIBFBA_00403	CDS	936	hutG	3.5.3.8	COG0010	Formimidoylglutamase
AJBIBFBA_00404	CDS	729	kdgR_1			Pectin degradation repressor protein KdgR
AJBIBFBA_00405	CDS	741	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
AJBIBFBA_00406	CDS	672	mupP_1	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
AJBIBFBA_00407	CDS	699	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
AJBIBFBA_00408	CDS	1335	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
AJBIBFBA_00409	CDS	1077	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
AJBIBFBA_00410	CDS	2772	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
AJBIBFBA_00411	CDS	1086	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
AJBIBFBA_00412	CDS	1098	pheA			Bifunctional chorismate mutase/prephenate dehydratase
AJBIBFBA_00413	CDS	1110	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
AJBIBFBA_00414	CDS	2241	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
AJBIBFBA_00415	CDS	690	cmk	2.7.4.25		Cytidylate kinase
AJBIBFBA_00416	CDS	1680	rpsA		COG0539	30S ribosomal protein S1
AJBIBFBA_00417	CDS	285	ihfB		COG0776	Integration host factor subunit beta
AJBIBFBA_00418	CDS	1038				hypothetical protein
AJBIBFBA_00419	CDS	1236	rfbX		COG2244	Putative O-antigen transporter
AJBIBFBA_00420	CDS	1005				hypothetical protein
AJBIBFBA_00421	CDS	1236				hypothetical protein
AJBIBFBA_00422	CDS	1035	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
AJBIBFBA_00423	CDS	1119	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
AJBIBFBA_00424	CDS	1131	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
AJBIBFBA_00425	CDS	1203				hypothetical protein
AJBIBFBA_00426	CDS	945	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
AJBIBFBA_00427	CDS	1026	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
AJBIBFBA_00428	CDS	1998	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
AJBIBFBA_00429	CDS	330				hypothetical protein
AJBIBFBA_00430	tRNA	76				tRNA-Asn(gtt)
AJBIBFBA_00431	CDS	1197	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
AJBIBFBA_00432	CDS	2013	uvrB_1		COG0556	UvrABC system protein B
AJBIBFBA_00433	CDS	1560	emrB_1			Colistin resistance protein EmrB
AJBIBFBA_00434	CDS	1035	emrA_1			Colistin resistance protein EmrA
AJBIBFBA_00435	CDS	921	dmlR_2			HTH-type transcriptional regulator DmlR
AJBIBFBA_00436	CDS	1485	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
AJBIBFBA_00437	tRNA	76				tRNA-Ala(ggc)
AJBIBFBA_00438	tRNA	76				tRNA-Glu(ttc)
AJBIBFBA_00439	tRNA	76				tRNA-Ala(ggc)
AJBIBFBA_00440	tRNA	76				tRNA-Glu(ttc)
AJBIBFBA_00441	CDS	543				hypothetical protein
AJBIBFBA_00442	CDS	858				hypothetical protein
AJBIBFBA_00443	CDS	648	eda_2		COG0800	KHG/KDPG aldolase
AJBIBFBA_00444	CDS	438				hypothetical protein
AJBIBFBA_00445	CDS	960	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
AJBIBFBA_00446	CDS	747	ygfF	1.-.-.-		putative oxidoreductase YgfF
AJBIBFBA_00447	CDS	804				hypothetical protein
AJBIBFBA_00448	CDS	450	ibpB		COG0071	Small heat shock protein IbpB
AJBIBFBA_00449	CDS	1329				hypothetical protein
AJBIBFBA_00450	CDS	912	dmlR_3			HTH-type transcriptional regulator DmlR
AJBIBFBA_00451	CDS	378	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
AJBIBFBA_00452	CDS	894	cmpR_1			HTH-type transcriptional activator CmpR
AJBIBFBA_00453	CDS	1425	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
AJBIBFBA_00454	CDS	639	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
AJBIBFBA_00455	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
AJBIBFBA_00456	CDS	1083	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
AJBIBFBA_00457	CDS	1113	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
AJBIBFBA_00458	CDS	1011	usg		COG0136	USG-1 protein 
AJBIBFBA_00459	CDS	2775				hypothetical protein
AJBIBFBA_00460	CDS	858	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
AJBIBFBA_00461	CDS	636	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
AJBIBFBA_00462	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
AJBIBFBA_00463	CDS	1290	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
AJBIBFBA_00464	CDS	648	ftsN_1			Cell division protein FtsN
AJBIBFBA_00465	CDS	516				hypothetical protein
AJBIBFBA_00466	CDS	1506	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
AJBIBFBA_00467	CDS	1212	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
AJBIBFBA_00468	CDS	768	pldh-t	1.1.1.107		Pyridoxal 4-dehydrogenase
AJBIBFBA_00469	CDS	1977	xcpQ		COG1450	Secretin XcpQ
AJBIBFBA_00470	CDS	657	xcpP_1			Type II secretion system protein N
AJBIBFBA_00471	CDS	1509	epsE_1		COG2804	Type II secretion system protein E
AJBIBFBA_00472	CDS	1218	epsF_1		COG1459	Type II secretion system protein F
AJBIBFBA_00473	CDS	429	xcpT_1		COG2165	Type II secretion system protein G
AJBIBFBA_00474	CDS	519	gspH		COG2165	Putative type II secretion system protein H
AJBIBFBA_00475	CDS	390	xcpV		COG2165	Type II secretion system protein I
AJBIBFBA_00476	CDS	705	xcpW		COG4795	Type II secretion system protein J
AJBIBFBA_00477	CDS	1002	xcpX_1		COG3156	Type II secretion system protein K
AJBIBFBA_00478	CDS	1149	xcpY		COG3297	Type II secretion system protein L
AJBIBFBA_00479	CDS	525	epsM		COG3149	Type II secretion system protein M
AJBIBFBA_00480	tRNA	76				tRNA-Val(tac)
AJBIBFBA_00481	tRNA	77				tRNA-Asp(gtc)
AJBIBFBA_00482	tRNA	77				tRNA-Asp(gtc)
AJBIBFBA_00483	CDS	1038				putative HTH-type transcriptional regulator
AJBIBFBA_00484	CDS	1119				hypothetical protein
AJBIBFBA_00485	CDS	2040	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
AJBIBFBA_00486	CDS	1404				hypothetical protein
AJBIBFBA_00487	CDS	900	acdS	3.5.99.7		1-aminocyclopropane-1-carboxylate deaminase
AJBIBFBA_00488	CDS	966				hypothetical protein
AJBIBFBA_00489	CDS	888	nadK	2.7.1.23	COG0061	NAD kinase
AJBIBFBA_00490	CDS	981	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
AJBIBFBA_00491	CDS	861	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
AJBIBFBA_00492	CDS	264				hypothetical protein
AJBIBFBA_00493	CDS	834				hypothetical protein
AJBIBFBA_00494	CDS	2658	pepN	3.4.11.2	COG0308	Aminopeptidase N
AJBIBFBA_00495	CDS	1965				hypothetical protein
AJBIBFBA_00496	CDS	1368				putative protein
AJBIBFBA_00497	CDS	1098	hcf136_2			Ycf48-like protein
AJBIBFBA_00498	CDS	2382				hypothetical protein
AJBIBFBA_00499	CDS	1296	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
AJBIBFBA_00500	CDS	672	mprA		COG0745	Response regulator MprA
AJBIBFBA_00501	CDS	2925	ssa1	3.4.21.-		Serotype-specific antigen 1
AJBIBFBA_00502	CDS	1080				hypothetical protein
AJBIBFBA_00503	CDS	1632				hypothetical protein
AJBIBFBA_00504	CDS	1761				hypothetical protein
AJBIBFBA_00505	CDS	1023				hypothetical protein
AJBIBFBA_00506	CDS	495				hypothetical protein
AJBIBFBA_00507	CDS	939				hypothetical protein
AJBIBFBA_00508	CDS	981				hypothetical protein
AJBIBFBA_00509	CDS	771				hypothetical protein
AJBIBFBA_00510	CDS	4863	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
AJBIBFBA_00511	CDS	2847				hypothetical protein
AJBIBFBA_00512	CDS	3582				hypothetical protein
AJBIBFBA_00513	CDS	519				hypothetical protein
AJBIBFBA_00514	CDS	1368				hypothetical protein
AJBIBFBA_00515	CDS	990				hypothetical protein
AJBIBFBA_00516	CDS	1524	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AJBIBFBA_00517	CDS	1371				hypothetical protein
AJBIBFBA_00518	CDS	231				hypothetical protein
AJBIBFBA_00519	CDS	477				hypothetical protein
AJBIBFBA_00520	CDS	477				hypothetical protein
AJBIBFBA_00521	CDS	1905				hypothetical protein
AJBIBFBA_00522	CDS	1002	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
AJBIBFBA_00523	CDS	882				hypothetical protein
AJBIBFBA_00524	CDS	282				hypothetical protein
AJBIBFBA_00525	CDS	1029	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
AJBIBFBA_00526	CDS	213	rmf			Ribosome modulation factor
AJBIBFBA_00527	CDS	2178	rlmL_1		COG0116	Ribosomal RNA large subunit methyltransferase K/L
AJBIBFBA_00528	CDS	1431	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
AJBIBFBA_00529	CDS	345			COG3171	putative protein
AJBIBFBA_00530	CDS	624	bvgA_1			Virulence factors putative positive transcription regulator BvgA
AJBIBFBA_00531	CDS	2226	bvgS_1	2.7.13.3		Virulence sensor protein BvgS
AJBIBFBA_00532	CDS	1332	dgt_1	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
AJBIBFBA_00533	CDS	324				hypothetical protein
AJBIBFBA_00534	CDS	381				hypothetical protein
AJBIBFBA_00535	CDS	330	yqjD_1		COG4575	putative protein YqjD
AJBIBFBA_00536	CDS	1209	amtB_1			Ammonia channel
AJBIBFBA_00537	CDS	1266	nicP_3			Porin-like protein NicP
AJBIBFBA_00538	CDS	867				hypothetical protein
AJBIBFBA_00539	CDS	933				hypothetical protein
AJBIBFBA_00540	CDS	597				hypothetical protein
AJBIBFBA_00541	CDS	558	yxaF_2			putative HTH-type transcriptional regulator YxaF
AJBIBFBA_00542	CDS	240				hypothetical protein
AJBIBFBA_00543	CDS	1404				hypothetical protein
AJBIBFBA_00544	tRNA	77				tRNA-Pro(cgg)
AJBIBFBA_00545	CDS	222				hypothetical protein
AJBIBFBA_00546	CDS	597	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
AJBIBFBA_00547	CDS	540	moaB_1		COG0521	Molybdenum cofactor biosynthesis protein B
AJBIBFBA_00548	tRNA	94				tRNA-Trp(cca)
AJBIBFBA_00549	CDS	1032	rhaS_1			HTH-type transcriptional activator RhaS
AJBIBFBA_00550	CDS	1596		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AJBIBFBA_00551	CDS	1581	glpD_1	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
AJBIBFBA_00552	CDS	1560	xylB_1	2.7.1.17	COG1070	Xylulose kinase
AJBIBFBA_00553	CDS	909	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
AJBIBFBA_00554	CDS	807	ycbX		COG0633	putative protein YcbX
AJBIBFBA_00555	CDS	387				hypothetical protein
AJBIBFBA_00556	CDS	1929	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
AJBIBFBA_00557	CDS	1923	uup		COG0488	ABC transporter ATP-binding protein uup
AJBIBFBA_00558	CDS	687				hypothetical protein
AJBIBFBA_00559	CDS	438	uspA2		COG0589	Universal stress protein A 
AJBIBFBA_00560	CDS	435				hypothetical protein
AJBIBFBA_00561	CDS	804				hypothetical protein
AJBIBFBA_00562	CDS	2148	fadB_1			Fatty acid oxidation complex subunit alpha
AJBIBFBA_00563	CDS	1176	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
AJBIBFBA_00564	CDS	375				hypothetical protein
AJBIBFBA_00565	CDS	2607	topA	5.6.2.1	COG0550	DNA topoisomerase 1
AJBIBFBA_00566	CDS	519				hypothetical protein
AJBIBFBA_00567	CDS	234				hypothetical protein
AJBIBFBA_00568	CDS	486	sulA_1		COG5404	Cell division inhibitor SulA
AJBIBFBA_00569	CDS	615	lexA	3.4.21.88	COG1974	LexA repressor
AJBIBFBA_00570	CDS	702				hypothetical protein
AJBIBFBA_00571	CDS	999	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
AJBIBFBA_00572	CDS	738		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
AJBIBFBA_00573	CDS	630				hypothetical protein
AJBIBFBA_00574	CDS	3453	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
AJBIBFBA_00575	CDS	1467	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
AJBIBFBA_00576	CDS	1410	aroP_2		COG1113	Aromatic amino acid transport protein AroP
AJBIBFBA_00577	CDS	1338	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
AJBIBFBA_00578	CDS	1212	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
AJBIBFBA_00579	CDS	786	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
AJBIBFBA_00580	CDS	672	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
AJBIBFBA_00581	CDS	609	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
AJBIBFBA_00582	CDS	1224	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
AJBIBFBA_00583	CDS	1002	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
AJBIBFBA_00584	CDS	228				hypothetical protein
AJBIBFBA_00585	CDS	1395	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
AJBIBFBA_00586	CDS	723	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
AJBIBFBA_00587	CDS	309				hypothetical protein
AJBIBFBA_00588	CDS	600				hypothetical protein
AJBIBFBA_00589	CDS	1251	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
AJBIBFBA_00590	CDS	684	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
AJBIBFBA_00591	CDS	1245	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
AJBIBFBA_00592	CDS	534				hypothetical protein
AJBIBFBA_00593	CDS	534	rayT		COG1943	REP-associated tyrosine transposase
AJBIBFBA_00594	CDS	1248	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
AJBIBFBA_00595	CDS	2892				hypothetical protein
AJBIBFBA_00596	CDS	711	ompR_1			Transcriptional regulatory protein OmpR
AJBIBFBA_00597	CDS	1617	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
AJBIBFBA_00598	CDS	210	cspA_2		COG1278	Major cold shock protein CspA
AJBIBFBA_00599	CDS	384				hypothetical protein
AJBIBFBA_00600	CDS	804	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
AJBIBFBA_00601	CDS	1152	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
AJBIBFBA_00602	CDS	2610				hypothetical protein
AJBIBFBA_00603	CDS	813	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
AJBIBFBA_00604	CDS	729				hypothetical protein
AJBIBFBA_00605	CDS	789				hypothetical protein
AJBIBFBA_00606	CDS	672	alyA_1	4.2.2.3		Alginate lyase
AJBIBFBA_00607	CDS	321				hypothetical protein
AJBIBFBA_00608	CDS	2058	lox	1.13.11.12		Linoleate 9/13-lipoxygenase
AJBIBFBA_00609	CDS	735				hypothetical protein
AJBIBFBA_00610	CDS	1197				Tn3 family transposase TnXax1
AJBIBFBA_00611	CDS	597	napC			Cytochrome c-type protein NapC
AJBIBFBA_00612	CDS	492	napB			Periplasmic nitrate reductase, electron transfer subunit
AJBIBFBA_00613	CDS	2505	napA_1	1.9.6.1		Periplasmic nitrate reductase
AJBIBFBA_00614	CDS	330	napD			Chaperone NapD
AJBIBFBA_00615	CDS	492	napF		COG1145	Ferredoxin-type protein NapF
AJBIBFBA_00616	CDS	168				hypothetical protein
AJBIBFBA_00617	CDS	603				hypothetical protein
AJBIBFBA_00618	CDS	678	phoP			Virulence transcriptional regulatory protein PhoP
AJBIBFBA_00619	CDS	1347	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
AJBIBFBA_00620	CDS	3363	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
AJBIBFBA_00621	CDS	1002				putative HTH-type transcriptional regulator
AJBIBFBA_00622	CDS	1311	dctA2		COG1301	C4-dicarboxylate transport protein 2
AJBIBFBA_00623	CDS	891	gcvA_2			Glycine cleavage system transcriptional activator
AJBIBFBA_00624	CDS	630	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
AJBIBFBA_00625	CDS	1020	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
AJBIBFBA_00626	CDS	1140	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AJBIBFBA_00627	CDS	1182	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
AJBIBFBA_00628	CDS	498	sprT			Protein SprT
AJBIBFBA_00629	CDS	600	yohC_2			Inner membrane protein YohC
AJBIBFBA_00630	CDS	594				hypothetical protein
AJBIBFBA_00631	CDS	825	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
AJBIBFBA_00632	CDS	672				hypothetical protein
AJBIBFBA_00633	CDS	1419	ydgI		COG0531	Putative arginine/ornithine antiporter
AJBIBFBA_00634	CDS	765		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
AJBIBFBA_00635	CDS	1401	rocR		COG3829	Arginine utilization regulatory protein RocR
AJBIBFBA_00636	CDS	771	cobB_1	2.3.1.286		NAD-dependent protein deacetylase
AJBIBFBA_00637	CDS	612				hypothetical protein
AJBIBFBA_00638	CDS	534				hypothetical protein
AJBIBFBA_00639	CDS	663	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
AJBIBFBA_00640	CDS	915	dmlR_4			HTH-type transcriptional regulator DmlR
AJBIBFBA_00641	CDS	618	ycaC_1	4.-.-.-	COG1335	putative hydrolase YcaC
AJBIBFBA_00642	CDS	408				hypothetical protein
AJBIBFBA_00643	CDS	558		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
AJBIBFBA_00644	CDS	948				hypothetical protein
AJBIBFBA_00645	CDS	474				hypothetical protein
AJBIBFBA_00646	CDS	1842	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
AJBIBFBA_00647	CDS	1500	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
AJBIBFBA_00648	CDS	936				hypothetical protein
AJBIBFBA_00649	CDS	699	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
AJBIBFBA_00650	CDS	636				hypothetical protein
AJBIBFBA_00651	CDS	1230	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
AJBIBFBA_00652	CDS	960				hypothetical protein
AJBIBFBA_00653	CDS	1599				hypothetical protein
AJBIBFBA_00654	CDS	1479	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
AJBIBFBA_00655	CDS	747	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
AJBIBFBA_00656	CDS	1368		2.3.3.14		Homocitrate synthase
AJBIBFBA_00657	CDS	879				hypothetical protein
AJBIBFBA_00658	CDS	615				hypothetical protein
AJBIBFBA_00659	CDS	1263				hypothetical protein
AJBIBFBA_00660	CDS	1821	lgrB_1			Linear gramicidin synthase subunit B
AJBIBFBA_00661	CDS	1158	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
AJBIBFBA_00662	CDS	171				hypothetical protein
AJBIBFBA_00663	CDS	888	gcvA_3			Glycine cleavage system transcriptional activator
AJBIBFBA_00664	CDS	1041	aguA_1	3.5.3.12	COG2957	Putative agmatine deiminase
AJBIBFBA_00665	CDS	912		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
AJBIBFBA_00666	CDS	1113	spuD_1		COG0687	Putrescine-binding periplasmic protein SpuD
AJBIBFBA_00667	CDS	1122	aguA_2	3.5.3.12	COG2957	Agmatine deiminase
AJBIBFBA_00668	CDS	606	kefF	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
AJBIBFBA_00669	CDS	609				hypothetical protein
AJBIBFBA_00670	CDS	891				hypothetical protein
AJBIBFBA_00671	CDS	351				hypothetical protein
AJBIBFBA_00672	CDS	807	nimR_1			HTH-type transcriptional regulator NimR
AJBIBFBA_00673	CDS	189				hypothetical protein
AJBIBFBA_00674	CDS	909	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
AJBIBFBA_00675	CDS	2040	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
AJBIBFBA_00676	CDS	258				hypothetical protein
AJBIBFBA_00677	CDS	504				hypothetical protein
AJBIBFBA_00678	CDS	762	nimR_2			HTH-type transcriptional regulator NimR
AJBIBFBA_00679	CDS	1512	emrB_2			Colistin resistance protein EmrB
AJBIBFBA_00680	CDS	1152	emrA_2			Colistin resistance protein EmrA
AJBIBFBA_00681	CDS	1449	oprM_1		COG1538	Outer membrane protein OprM
AJBIBFBA_00682	CDS	156				hypothetical protein
AJBIBFBA_00683	CDS	885				hypothetical protein
AJBIBFBA_00684	CDS	798	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
AJBIBFBA_00685	CDS	561	yxaF_3			putative HTH-type transcriptional regulator YxaF
AJBIBFBA_00686	CDS	1773				hypothetical protein
AJBIBFBA_00687	CDS	2577	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
AJBIBFBA_00688	CDS	315				hypothetical protein
AJBIBFBA_00689	CDS	1245				hypothetical protein
AJBIBFBA_00690	CDS	1782	prsD_1			Type I secretion system ATP-binding protein PrsD
AJBIBFBA_00691	CDS	1299	prsE_1			Type I secretion system membrane fusion protein PrsE
AJBIBFBA_00692	CDS	1446	tolC_1		COG1538	Outer membrane protein TolC
AJBIBFBA_00693	CDS	1440	aprA_1	3.4.24.40	COG2931	Serralysin
AJBIBFBA_00694	CDS	396	inh			Proteinase inhibitor
AJBIBFBA_00695	CDS	1626				hypothetical protein
AJBIBFBA_00696	CDS	1005	lhpD	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
AJBIBFBA_00697	CDS	1581		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
AJBIBFBA_00698	CDS	918	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
