locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNCGEDBI_00403	CDS	327	grxD		COG0278	Glutaredoxin 4
FNCGEDBI_00404	CDS	1152	ybjJ_2			Inner membrane protein YbjJ
FNCGEDBI_00405	CDS	477	bfrB			bacterioferritin
FNCGEDBI_00406	CDS	222				hypothetical protein
FNCGEDBI_00407	CDS	603				peroxidase
FNCGEDBI_00408	CDS	675	rnt	3.1.13.-		ribonuclease T
FNCGEDBI_00409	CDS	1047	pyrC	3.5.2.3		dihydroorotase
FNCGEDBI_00410	CDS	966	pal_1			Peptidoglycan-associated lipoprotein
FNCGEDBI_00411	CDS	1218	argG	6.3.4.5		argininosuccinate synthase
FNCGEDBI_00412	CDS	387	gloA1			lactoylglutathione lyase
FNCGEDBI_00413	CDS	1158				resistance-nodulation-cell division (RND) efflux membrane fusion protein
FNCGEDBI_00414	CDS	3162				resistance-nodulation-cell division (RND) efflux transporter
FNCGEDBI_00415	CDS	1476	oprN_1			multidrug efflux outer membrane protein OprN
FNCGEDBI_00416	CDS	195				copper chaperone CopZ
FNCGEDBI_00417	CDS	1038				hypothetical protein
FNCGEDBI_00418	CDS	987				hypothetical protein
FNCGEDBI_00419	CDS	1434		4.3.2.2		adenylosuccinate lyase
FNCGEDBI_00420	CDS	1452		4.3.2.2		adenylosuccinate lyase
FNCGEDBI_00421	CDS	1074	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
FNCGEDBI_00422	CDS	180				hypothetical protein
FNCGEDBI_00423	CDS	639	nth			endonuclease III
FNCGEDBI_00424	CDS	717				electron transport complex subunit E
FNCGEDBI_00425	CDS	645				electron transport complex subunit G
FNCGEDBI_00426	CDS	1035				electron transport complex subunit D
FNCGEDBI_00427	CDS	2325				electron transport complex subunit C
FNCGEDBI_00428	CDS	567				electron transport complex subunit B
FNCGEDBI_00429	CDS	585				electron transport complex subunit A
FNCGEDBI_00430	CDS	438				hypothetical protein
FNCGEDBI_00431	CDS	1227				hypothetical protein
FNCGEDBI_00432	CDS	801				hypothetical protein
FNCGEDBI_00433	CDS	2034	metG	6.1.1.10		methionine--tRNA ligase
FNCGEDBI_00434	CDS	1095	apbC		COG0489	Iron-sulfur cluster carrier protein
FNCGEDBI_00435	CDS	567		3.5.4.13		deoxycytidine triphosphate deaminase
FNCGEDBI_00436	CDS	888	rhlA			rhamnosyltransferase subunit A
FNCGEDBI_00437	CDS	1281	rhlB_2			rhamnosyltransferase subunit B
FNCGEDBI_00438	CDS	726	rhlR			transcriptional regulator RhlR
FNCGEDBI_00439	CDS	606	rhlI			acyl-homoserine-lactone synthase
FNCGEDBI_00440	CDS	807	pheC			cyclohexadienyl dehydratase
FNCGEDBI_00441	CDS	861	bioP		COG0697	Biotin transporter
FNCGEDBI_00442	CDS	900				chloramphenicol-sensitive protein RarD
FNCGEDBI_00443	CDS	597				hypothetical protein
FNCGEDBI_00444	CDS	1695		1.1.1.38		NAD-dependent malic enzyme
FNCGEDBI_00445	CDS	459				hypothetical protein
FNCGEDBI_00446	CDS	543	yyaP		COG0262	putative protein YyaP
FNCGEDBI_00447	CDS	1329	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
FNCGEDBI_00448	CDS	1368				major facilitator superfamily transporter
FNCGEDBI_00449	CDS	1326				ATP-dependent RNA helicase
FNCGEDBI_00450	CDS	1716				major facilitator superfamily transporter
FNCGEDBI_00451	CDS	1326				hypothetical protein
FNCGEDBI_00452	CDS	231				hypothetical protein
FNCGEDBI_00453	CDS	2757				sensor/response regulator hybrid protein
FNCGEDBI_00454	CDS	1197				hypothetical protein
FNCGEDBI_00455	CDS	1758				acetyltransferase
FNCGEDBI_00456	CDS	1770				glutamine amidotransferase
FNCGEDBI_00457	CDS	474				transcriptional regulator
FNCGEDBI_00458	CDS	753				hypothetical protein
FNCGEDBI_00459	CDS	1965				tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
FNCGEDBI_00460	CDS	1491		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
FNCGEDBI_00461	CDS	1185				acyl-CoA thiolase
FNCGEDBI_00462	CDS	666				hypothetical protein
FNCGEDBI_00463	CDS	1572	mqoA	1.1.5.4		malate:quinone oxidoreductase
FNCGEDBI_00464	CDS	210				hypothetical protein
FNCGEDBI_00465	CDS	639				antioxidant protein
FNCGEDBI_00466	CDS	1002	ssuA_1			Putative aliphatic sulfonates-binding protein
FNCGEDBI_00467	CDS	825				ABC transporter permease
FNCGEDBI_00468	CDS	750				ABC transporter ATP-binding protein
FNCGEDBI_00469	CDS	594				NAD(P)H-dependent FMN reductase
FNCGEDBI_00470	CDS	972	ssuA_2			Putative aliphatic sulfonates-binding protein
FNCGEDBI_00471	CDS	1149		1.14.14.5		alkanesulfonate monooxygenase
FNCGEDBI_00472	CDS	789				ABC transporter permease
FNCGEDBI_00473	CDS	825				aliphatic sulfonates ABC transporter ATP-binding subunit
FNCGEDBI_00474	CDS	216				molybdopterin-binding protein
FNCGEDBI_00475	CDS	339				type III effector protein
FNCGEDBI_00476	CDS	312				hypothetical protein
FNCGEDBI_00477	CDS	372	folX			D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase
FNCGEDBI_00478	CDS	561	folE1	3.5.4.16		GTP cyclohydrolase I
FNCGEDBI_00479	CDS	705	folM			short-chain dehydrogenase
FNCGEDBI_00480	CDS	558				hypothetical protein
FNCGEDBI_00481	CDS	453				flavodoxin
FNCGEDBI_00482	CDS	894				transcriptional regulator
FNCGEDBI_00483	CDS	390	cidA_1			Holin-like protein CidA
FNCGEDBI_00484	CDS	687	yohK_1		COG1346	Inner membrane protein YohK
FNCGEDBI_00485	CDS	780				aldolase
FNCGEDBI_00486	CDS	897				epoxide hydrolase
FNCGEDBI_00487	CDS	294				hypothetical protein
FNCGEDBI_00488	CDS	912				short-chain dehydrogenase
FNCGEDBI_00489	CDS	771		4.2.1.17		enoyl-CoA hydratase
FNCGEDBI_00490	CDS	345				hypothetical protein
FNCGEDBI_00491	CDS	1407				oxidoreductase
FNCGEDBI_00492	CDS	807				transcriptional regulator
FNCGEDBI_00493	CDS	1758	gbt_1			glycine betaine transmethylase
FNCGEDBI_00494	CDS	1371				putative protein
FNCGEDBI_00495	CDS	2484				transcriptional regulator
FNCGEDBI_00496	CDS	813				hypothetical protein
FNCGEDBI_00497	CDS	1026	ldh			leucine dehydrogenase
FNCGEDBI_00498	CDS	1098				pyruvate dehydrogenase E1 component subunit alpha
FNCGEDBI_00499	CDS	1002				pyruvate dehydrogenase E1 component subunit beta
FNCGEDBI_00500	CDS	1113				branched-chain alpha-keto acid dehydrogenase subunit E2
FNCGEDBI_00501	CDS	399				hypothetical protein
FNCGEDBI_00502	CDS	585				hypothetical protein
FNCGEDBI_00503	CDS	267				hypothetical protein
FNCGEDBI_00504	CDS	270				hypothetical protein
FNCGEDBI_00505	CDS	219				hypothetical protein
FNCGEDBI_00506	CDS	516				ECF subfamily sigma-70 factor
FNCGEDBI_00507	CDS	987				transmembrane sensor
FNCGEDBI_00508	CDS	2676	hasR			heme uptake outer membrane receptor HasR
FNCGEDBI_00509	CDS	618	hasAp			heme acquisition protein HasA
FNCGEDBI_00510	CDS	1791	hasD			transporter HasD
FNCGEDBI_00511	CDS	1332	hasE			metalloprotease secretion protein
FNCGEDBI_00512	CDS	1356	aprF_1			alkaline protease secretion protein AprF
FNCGEDBI_00513	CDS	288				hypothetical protein
FNCGEDBI_00514	CDS	486	psiE			Protein PsiE
FNCGEDBI_00515	CDS	972				secretion protein
FNCGEDBI_00516	CDS	1173				hypothetical protein
FNCGEDBI_00517	CDS	1134				hypothetical protein
FNCGEDBI_00518	CDS	342				hypothetical protein
FNCGEDBI_00519	CDS	927				transcriptional regulator
FNCGEDBI_00520	CDS	777	fpr			ferredoxin-NADP reductase
FNCGEDBI_00521	CDS	537	nosL			acessory protein NosL
FNCGEDBI_00522	CDS	828	nosY			membrane protein NosY
FNCGEDBI_00523	CDS	915	nosF			copper ABC transporter ATP-binding protein
FNCGEDBI_00524	CDS	1287	nosD			copper-binding periplasmic protein
FNCGEDBI_00525	CDS	1920	nosZ			nitrous-oxide reductase
FNCGEDBI_00526	CDS	2148	nosR			regulatory protein NosR
FNCGEDBI_00527	CDS	414				ring-cleaving dioxygenase
FNCGEDBI_00528	CDS	303	lsrG_1	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
FNCGEDBI_00529	CDS	696				S-adenosylmethionine-dependent methyltransferase RcsF
FNCGEDBI_00530	CDS	771	rhlG			3-oxoacyl-ACP reductase
FNCGEDBI_00531	CDS	366				hypothetical protein
FNCGEDBI_00532	CDS	327	amrZ			alginate and motility regulator Z
FNCGEDBI_00533	CDS	837	phnC_1			phosphonate ABC transporter ATP-binding protein
FNCGEDBI_00534	CDS	1005				phosphonate ABC transporter substrate-binding protein
FNCGEDBI_00535	CDS	795	phnE_1			phosphonate transporter PhnE
FNCGEDBI_00536	CDS	723				transcriptional regulator
FNCGEDBI_00537	CDS	459	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
FNCGEDBI_00538	CDS	630				carbon-phosphorus lyase complex subunit
FNCGEDBI_00539	CDS	1101	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
FNCGEDBI_00540	CDS	885	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
FNCGEDBI_00541	CDS	816				phosphonate C-P lyase system protein PhnK
FNCGEDBI_00542	CDS	717				ABC transporter ATP-binding protein
FNCGEDBI_00543	CDS	1164	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
FNCGEDBI_00544	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
FNCGEDBI_00545	CDS	771				carbon-phosphorus lyase complex accessory protein
FNCGEDBI_00546	CDS	186				hypothetical protein
FNCGEDBI_00547	CDS	147				hypothetical protein
FNCGEDBI_00548	CDS	279				hypothetical protein
FNCGEDBI_00549	CDS	519				acetyltransferase
FNCGEDBI_00550	tRNA	77				tRNA-Arg(cct)
FNCGEDBI_00551	CDS	1005				hypothetical protein
FNCGEDBI_00552	CDS	2658				hypothetical protein
FNCGEDBI_00553	CDS	1254				hypothetical protein
FNCGEDBI_00554	CDS	1041	amiE_2	3.5.1.4		acylamide amidohydrolase
FNCGEDBI_00555	CDS	1116				chaperone
FNCGEDBI_00556	CDS	1158	amiC_1			aliphatic amidase expression-regulating protein
FNCGEDBI_00557	CDS	591	amiR			aliphatic amidase regulator
FNCGEDBI_00558	CDS	519				transporter protein AmiS
FNCGEDBI_00559	CDS	348	lecB			fucose-binding lectin PA-IIL
FNCGEDBI_00560	CDS	1059				secretion protein
FNCGEDBI_00561	CDS	1029				hypothetical protein
FNCGEDBI_00562	CDS	879				hypothetical protein
FNCGEDBI_00563	CDS	1347	dsdA	4.3.1.18		D-serine dehydratase
FNCGEDBI_00564	CDS	1344	spuB_1			glutamine synthetase
FNCGEDBI_00565	CDS	1305				major facilitator superfamily transporter
FNCGEDBI_00566	tRNA	94				tRNA-Arg(acg)
FNCGEDBI_00567	CDS	750	ycgR		COG5581	Flagellar brake protein YcgR
FNCGEDBI_00568	CDS	471				hypothetical protein
FNCGEDBI_00569	CDS	324	flgM			protein FlgM
FNCGEDBI_00570	CDS	738				flagellar basal body P-ring biosynthesis protein FlgA
FNCGEDBI_00571	CDS	933				chemotaxis protein
FNCGEDBI_00572	CDS	825				chemotaxis protein methyltransferase
FNCGEDBI_00573	CDS	306				STAS-domain containing protein
FNCGEDBI_00574	CDS	1716				two-component response regulator
FNCGEDBI_00575	CDS	351				hypothetical protein
FNCGEDBI_00576	CDS	2139	recQ			ATP-dependent DNA helicase RecQ
FNCGEDBI_00577	CDS	1164				hypothetical protein
FNCGEDBI_00578	CDS	1017				hypothetical protein
FNCGEDBI_00579	CDS	435				transcriptional regulator
FNCGEDBI_00580	CDS	2052				hypothetical protein
FNCGEDBI_00581	CDS	2187	plpD			patatin-like protein
FNCGEDBI_00582	CDS	291				hypothetical protein
FNCGEDBI_00583	CDS	993	rfaD			ADP-L-glycero-D-mannoheptose-6-epimerase
FNCGEDBI_00584	CDS	1167				major facilitator superfamily transporter
FNCGEDBI_00585	CDS	813				hypothetical protein
FNCGEDBI_00586	CDS	240				acyl carrier protein
FNCGEDBI_00587	CDS	993	fabH2	2.3.1.180		3-oxoacyl-ACP synthase III
FNCGEDBI_00588	CDS	426			COG3631	putative PhzA/B-like protein
FNCGEDBI_00589	CDS	1257				cytochrome P450
FNCGEDBI_00590	CDS	915				short-chain dehydrogenase
FNCGEDBI_00591	CDS	1326				hypothetical protein
FNCGEDBI_00592	CDS	1167				FAD-dependent monooxygenase
FNCGEDBI_00593	CDS	7059				non-ribosomal peptide synthetase
FNCGEDBI_00594	CDS	606				ATP-dependent Clp protease proteolytic subunit
FNCGEDBI_00595	CDS	888				hypothetical protein
FNCGEDBI_00596	CDS	1779				short-chain dehydrogenase
FNCGEDBI_00597	CDS	876				hypothetical protein
FNCGEDBI_00598	CDS	813				hypothetical protein
FNCGEDBI_00599	CDS	915				transcriptional regulator
FNCGEDBI_00600	CDS	456				hypothetical protein
FNCGEDBI_00601	CDS	2079	plcN			non-hemolytic phospholipase C
FNCGEDBI_00602	CDS	501				hypothetical protein
FNCGEDBI_00603	CDS	729				hypothetical protein
FNCGEDBI_00604	CDS	771				ABC transporter permease
FNCGEDBI_00605	CDS	834				phosphonates ABC transporter permease
FNCGEDBI_00606	CDS	804				phosphonates ABC transporter ATP-binding protein
FNCGEDBI_00607	CDS	858				phosphonate ABC transporter substrate-binding protein
FNCGEDBI_00608	CDS	891				3-hydroxyisobutyrate dehydrogenase
FNCGEDBI_00609	CDS	2181				signaling protein
FNCGEDBI_00610	CDS	1656	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
FNCGEDBI_00611	CDS	456				Putative universal stress protein
FNCGEDBI_00612	CDS	2847				RNA polymerase-associated protein RapA
FNCGEDBI_00613	CDS	309				hypothetical protein
FNCGEDBI_00614	CDS	603				hypothetical protein
FNCGEDBI_00615	CDS	162				hypothetical protein
FNCGEDBI_00616	CDS	114				hypothetical protein
FNCGEDBI_00617	CDS	1995	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
FNCGEDBI_00618	CDS	204				hypothetical protein
FNCGEDBI_00619	CDS	858				secretion protein
FNCGEDBI_00620	CDS	1176				major facilitator superfamily transporter
FNCGEDBI_00621	CDS	471	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
FNCGEDBI_00622	CDS	951		3.1.1.23	COG2267	Monoacylglycerol lipase
FNCGEDBI_00623	CDS	1689	fadD2			long-chain-fatty-acid--CoA ligase
FNCGEDBI_00624	CDS	1689	fadD1			long-chain-fatty-acid--CoA ligase
FNCGEDBI_00625	CDS	210				hypothetical protein
FNCGEDBI_00626	CDS	3981				ATP-dependent helicase
FNCGEDBI_00627	CDS	1431	phoA			alkaline phosphatase
FNCGEDBI_00628	CDS	438				HIT family protein
FNCGEDBI_00629	CDS	2067	vgrG1_1			type VI secretion system protein VgrG
FNCGEDBI_00630	CDS	816				hypothetical protein
FNCGEDBI_00631	CDS	243				hypothetical protein
FNCGEDBI_00632	CDS	1341				hypothetical protein
FNCGEDBI_00633	CDS	414				hypothetical protein
FNCGEDBI_00634	CDS	471				IS66 family transposase ISPpu30
FNCGEDBI_00635	CDS	516				hypothetical protein
FNCGEDBI_00636	CDS	1122				3-oxoacyl-ACP synthase
FNCGEDBI_00637	CDS	612				ECF subfamily sigma-70 factor
FNCGEDBI_00638	CDS	240				hypothetical protein
FNCGEDBI_00639	CDS	315				hypothetical protein
FNCGEDBI_00640	CDS	855				hypothetical protein
FNCGEDBI_00641	CDS	735				hypothetical protein
FNCGEDBI_00642	CDS	591				hypothetical protein
FNCGEDBI_00643	CDS	1317	oprO			pyrophosphate-specific outer membrane porin OprO
FNCGEDBI_00644	CDS	1323	oprP			phosphate-specific outer membrane porin OprP
FNCGEDBI_00645	CDS	300				hypothetical protein
FNCGEDBI_00646	CDS	813				short-chain dehydrogenase
FNCGEDBI_00647	CDS	423				hypothetical protein
FNCGEDBI_00648	CDS	330				hypothetical protein
FNCGEDBI_00649	CDS	288				hypothetical protein
FNCGEDBI_00650	CDS	384				hypothetical protein
FNCGEDBI_00651	CDS	4347				ATP-dependent DNA helicase
FNCGEDBI_00652	CDS	3480				two-component sensor
FNCGEDBI_00653	CDS	570				hypothetical protein
FNCGEDBI_00654	CDS	855				transcriptional regulator
FNCGEDBI_00655	CDS	2166				TonB-dependent receptor
FNCGEDBI_00656	CDS	1875	lplT			Lysophospholipid transporter LplT
FNCGEDBI_00657	CDS	210	capB_1			major cold shock protein CspA
FNCGEDBI_00658	CDS	315				transporter
FNCGEDBI_00659	CDS	936				transporter
FNCGEDBI_00660	CDS	921				recombination associated protein RdgC
FNCGEDBI_00661	tRNA	76				tRNA-Val(tac)
FNCGEDBI_00662	tRNA	77				tRNA-Asp(gtc)
FNCGEDBI_00663	CDS	762				FkbP-type peptidyl-prolyl cis-trans isomerase
FNCGEDBI_00664	CDS	432				hypothetical protein
FNCGEDBI_00665	CDS	747				hypothetical protein
FNCGEDBI_00666	CDS	312				transcriptional regulator
FNCGEDBI_00667	CDS	366				hypothetical protein
FNCGEDBI_00668	CDS	480				hypothetical protein
FNCGEDBI_00669	CDS	1749				hypothetical protein
FNCGEDBI_00670	CDS	2130	prc			tail-specific protease
FNCGEDBI_00671	CDS	963				oxidoreductase
FNCGEDBI_00672	CDS	651		3.1.3.-	COG0560	putative phosphatase
FNCGEDBI_00673	CDS	996				ABC transporter ATP-binding protein
FNCGEDBI_00674	CDS	798				ABC transporter permease
FNCGEDBI_00675	CDS	840				ABC transporter permease
FNCGEDBI_00676	CDS	810				hypothetical protein
FNCGEDBI_00677	CDS	1059				hypothetical protein
FNCGEDBI_00678	CDS	717				transcriptional regulator
FNCGEDBI_00679	CDS	552	rimJ_1			ribosomal protein alanine acetyltransferase
FNCGEDBI_00680	CDS	1290				aminopeptidase
FNCGEDBI_00681	CDS	636	rluA			pseudouridine synthase
FNCGEDBI_00682	CDS	255	minE			cell division topological specificity factor MinE
FNCGEDBI_00683	CDS	816	minD			cell division inhibitor MinD
FNCGEDBI_00684	CDS	792	minC			septum formation inhibitor
FNCGEDBI_00685	CDS	939				lipid A biosynthesis lauroyl acyltransferase
FNCGEDBI_00686	CDS	1170				hypothetical protein
FNCGEDBI_00687	CDS	858				quercetin 2,3-dioxygenase
FNCGEDBI_00688	CDS	804				hypothetical protein
FNCGEDBI_00689	CDS	1362				hypothetical protein
FNCGEDBI_00690	CDS	222				hypothetical protein
FNCGEDBI_00691	CDS	858				glycine betaine-binding protein
FNCGEDBI_00692	CDS	312	yjcH_1		COG3162	Inner membrane protein YjcH
FNCGEDBI_00693	CDS	1656				acetate permease
FNCGEDBI_00694	CDS	1800				hypothetical protein
FNCGEDBI_00695	CDS	627				DNA polymerase III subunit epsilon
FNCGEDBI_00696	CDS	159				hypothetical protein
FNCGEDBI_00697	CDS	1125				hypothetical protein
FNCGEDBI_00698	CDS	267				hypothetical protein
FNCGEDBI_00699	CDS	1833				ABC transporter ATP-binding protein/permease
FNCGEDBI_00700	CDS	564	ppiA			peptidyl-prolyl cis-trans isomerase A
FNCGEDBI_00701	CDS	828				hydrolase
FNCGEDBI_00702	CDS	930				transcriptional regulator
FNCGEDBI_00703	CDS	318				hypothetical protein
FNCGEDBI_00704	CDS	642	azoR3			FMN-dependent NADH-azoreductase
FNCGEDBI_00705	CDS	900				hypothetical protein
FNCGEDBI_00706	CDS	336	csaA			molecular chaperone CsaA
FNCGEDBI_00707	CDS	765				transcriptional regulator
FNCGEDBI_00708	CDS	813	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
FNCGEDBI_00709	CDS	1056				glycosyl transferase family protein
FNCGEDBI_00710	CDS	1341	cyaB			protein CyaB
FNCGEDBI_00711	CDS	318				hypothetical protein
FNCGEDBI_00712	CDS	996				transcriptional regulator
FNCGEDBI_00713	CDS	645				hypothetical protein
FNCGEDBI_00714	CDS	939				hypothetical protein
FNCGEDBI_00715	CDS	795				ABC transporter ATP-binding protein
FNCGEDBI_00716	CDS	1146				ABC transporter permease
FNCGEDBI_00717	CDS	1455	trkH			potassium uptake protein TrkH
FNCGEDBI_00718	CDS	372				hypothetical protein
FNCGEDBI_00719	CDS	561	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
FNCGEDBI_00720	CDS	480				hypothetical protein
FNCGEDBI_00721	CDS	1338				two-component sensor
FNCGEDBI_00722	CDS	441				hypothetical protein
FNCGEDBI_00723	CDS	678				two-component response regulator
FNCGEDBI_00724	CDS	360				hypothetical protein
FNCGEDBI_00725	CDS	300	yciI		COG2350	Protein YciI
FNCGEDBI_00726	CDS	588				intracellular septation protein A
FNCGEDBI_00727	CDS	888	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
FNCGEDBI_00728	CDS	630	yciO		COG0009	putative protein YciO
FNCGEDBI_00729	CDS	891	scpA			Segregation and condensation protein A
FNCGEDBI_00730	CDS	999	scpB			Segregation and condensation protein B
FNCGEDBI_00731	CDS	531				hypothetical protein
FNCGEDBI_00732	CDS	213				hypothetical protein
FNCGEDBI_00733	CDS	1005	gapA			glyceraldehyde 3-phosphate dehydrogenase
FNCGEDBI_00734	CDS	1827	edd	4.2.1.12		phosphogluconate dehydratase
FNCGEDBI_00735	CDS	996	glk	2.7.1.2		glucokinase
FNCGEDBI_00736	CDS	729	gltR			two-component response regulator GltR
FNCGEDBI_00737	CDS	1449				two-component sensor
FNCGEDBI_00738	CDS	1263				sugar ABC transporter substrate-binding protein
FNCGEDBI_00739	CDS	933				sugar ABC transporter permease
FNCGEDBI_00740	CDS	846				sugar ABC transporter permease
FNCGEDBI_00741	CDS	1161				ABC transporter ATP-binding protein
FNCGEDBI_00742	CDS	1311				carboxyl-terminal protease
FNCGEDBI_00743	CDS	1437	envC		COG4942	Murein hydrolase activator EnvC
FNCGEDBI_00744	CDS	819				hypothetical protein
FNCGEDBI_00745	CDS	1548	pgm			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
FNCGEDBI_00746	CDS	420	yibN		COG0607	putative protein YibN
FNCGEDBI_00747	CDS	255	grx			glutaredoxin
FNCGEDBI_00748	CDS	492	secB			preprotein translocase subunit SecB
FNCGEDBI_00749	CDS	462				rRNA methylase
FNCGEDBI_00750	CDS	351				hypothetical protein
FNCGEDBI_00751	CDS	165	ntrC			two-component response regulator NtrC
FNCGEDBI_00752	CDS	585				hypothetical protein
FNCGEDBI_00753	CDS	1707				hypothetical protein
FNCGEDBI_00754	CDS	1143				hypothetical protein
FNCGEDBI_00755	CDS	261				hypothetical protein
FNCGEDBI_00756	CDS	1368				transporter
FNCGEDBI_00757	CDS	330				hypothetical protein
FNCGEDBI_00758	CDS	996	moaA2			cyclic pyranopterin monophosphate synthase
FNCGEDBI_00759	CDS	651				transcriptional regulator
FNCGEDBI_00760	CDS	432				hypothetical protein
FNCGEDBI_00761	CDS	1776	gcl	4.1.1.47		glyoxylate carboligase
FNCGEDBI_00762	CDS	783	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
FNCGEDBI_00763	CDS	891				2-hydroxy-3-oxopropionate reductase
FNCGEDBI_00764	CDS	1266	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
FNCGEDBI_00765	CDS	1434	pykF	2.7.1.40		pyruvate kinase
FNCGEDBI_00766	CDS	915				transporter
FNCGEDBI_00767	CDS	852				potassium channel
FNCGEDBI_00768	CDS	498				hypothetical protein
FNCGEDBI_00769	CDS	1656				hypothetical protein
FNCGEDBI_00770	CDS	999	cysP			sulfate ABC transporter substrate-binding protein
FNCGEDBI_00771	CDS	357				hypothetical protein
FNCGEDBI_00772	CDS	1236				transporter
FNCGEDBI_00773	CDS	777				transcriptional regulator
FNCGEDBI_00774	CDS	1410	lhgD_1	1.1.5.-		L-2-hydroxyglutarate dehydrogenase
FNCGEDBI_00775	CDS	1239				hypothetical protein
FNCGEDBI_00776	CDS	1416				carbohydrate kinase
FNCGEDBI_00777	CDS	1101		3.4.11.25		Beta-peptidyl aminopeptidase BapA
FNCGEDBI_00778	CDS	1368				amino acid permease
FNCGEDBI_00779	CDS	807				transcriptional regulator
FNCGEDBI_00780	CDS	417				hypothetical protein
