locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCDEOBMB_00443	CDS	213				hypothetical protein
GCDEOBMB_00444	CDS	693				16S rRNA pseudouridine(516) synthase
GCDEOBMB_00445	CDS	1044				hypothetical protein
GCDEOBMB_00446	CDS	738				hypothetical protein
GCDEOBMB_00447	CDS	903				(R)-3-hydroxydecanoyl-ACP:CoA transacylase
GCDEOBMB_00448	tRNA	74				tRNA-Gly(ccc)
GCDEOBMB_00449	CDS	348				hypothetical protein
GCDEOBMB_00450	CDS	267				hypothetical protein
GCDEOBMB_00451	CDS	804	dpnM	2.1.1.72		Modification methylase DpnIIA
GCDEOBMB_00452	CDS	261				hypothetical protein
GCDEOBMB_00453	CDS	369				hypothetical protein
GCDEOBMB_00454	CDS	630				hypothetical protein
GCDEOBMB_00455	CDS	186				hypothetical protein
GCDEOBMB_00456	CDS	1053				hypothetical protein
GCDEOBMB_00457	CDS	207				hypothetical protein
GCDEOBMB_00458	CDS	840				hypothetical protein
GCDEOBMB_00459	CDS	2691				hypothetical protein
GCDEOBMB_00460	CDS	297				hypothetical protein
GCDEOBMB_00461	CDS	510				bacteriophage protein
GCDEOBMB_00462	CDS	1161				bacteriophage protein
GCDEOBMB_00463	CDS	465				hypothetical protein
GCDEOBMB_00464	CDS	1710				hypothetical protein
GCDEOBMB_00465	CDS	531				bacteriophage protein
GCDEOBMB_00466	CDS	885				bacteriophage protein
GCDEOBMB_00467	CDS	327				bacteriophage protein
GCDEOBMB_00468	CDS	222				hypothetical protein
GCDEOBMB_00469	CDS	558				hypothetical protein
GCDEOBMB_00470	CDS	537				hypothetical protein
GCDEOBMB_00471	CDS	669				hypothetical protein
GCDEOBMB_00472	CDS	315				hypothetical protein
GCDEOBMB_00473	CDS	186				hypothetical protein
GCDEOBMB_00474	CDS	1038				hypothetical protein
GCDEOBMB_00475	CDS	351				hypothetical protein
GCDEOBMB_00476	CDS	1221				hypothetical protein
GCDEOBMB_00477	CDS	1473				hypothetical protein
GCDEOBMB_00478	CDS	216				hypothetical protein
GCDEOBMB_00479	CDS	1887				hypothetical protein
GCDEOBMB_00480	CDS	525				hypothetical protein
GCDEOBMB_00481	CDS	363				hypothetical protein
GCDEOBMB_00482	CDS	372				hypothetical protein
GCDEOBMB_00483	CDS	2214				hypothetical protein
GCDEOBMB_00484	CDS	210	ptrB_1			repressor PtrB
GCDEOBMB_00485	CDS	555				hypothetical protein
GCDEOBMB_00486	CDS	270	prtR_1			HTH-type transcriptional regulator PrtR
GCDEOBMB_00487	CDS	192				hypothetical protein
GCDEOBMB_00488	CDS	312				hypothetical protein
GCDEOBMB_00489	CDS	294				hypothetical protein
GCDEOBMB_00490	CDS	321				hypothetical protein
GCDEOBMB_00491	CDS	318	prtN_1			transcriptional regulator PrtN
GCDEOBMB_00492	CDS	627				hypothetical protein
GCDEOBMB_00493	CDS	240				hypothetical protein
GCDEOBMB_00494	CDS	546				hypothetical protein
GCDEOBMB_00495	CDS	483				hypothetical protein
GCDEOBMB_00496	CDS	1836				hypothetical protein
GCDEOBMB_00497	CDS	1227				hypothetical protein
GCDEOBMB_00498	CDS	1203				hypothetical protein
GCDEOBMB_00499	CDS	1854				hypothetical protein
GCDEOBMB_00500	CDS	627				hypothetical protein
GCDEOBMB_00501	CDS	300				hypothetical protein
GCDEOBMB_00502	CDS	1836				hypothetical protein
GCDEOBMB_00503	CDS	921				hypothetical protein
GCDEOBMB_00504	CDS	801				hypothetical protein
GCDEOBMB_00505	CDS	366				hypothetical protein
GCDEOBMB_00506	CDS	1524				hypothetical protein
GCDEOBMB_00507	CDS	354				hypothetical protein
GCDEOBMB_00508	CDS	1407				hypothetical protein
GCDEOBMB_00509	CDS	945				hypothetical protein
GCDEOBMB_00510	CDS	438				hypothetical protein
GCDEOBMB_00511	CDS	678				hypothetical protein
GCDEOBMB_00512	CDS	825				hypothetical protein
GCDEOBMB_00513	CDS	2247				hypothetical protein
GCDEOBMB_00514	CDS	1161				hypothetical protein
GCDEOBMB_00515	CDS	495				hypothetical protein
GCDEOBMB_00516	CDS	744				hypothetical protein
GCDEOBMB_00517	CDS	2889				hypothetical protein
GCDEOBMB_00518	CDS	435				hypothetical protein
GCDEOBMB_00519	CDS	1434				hypothetical protein
GCDEOBMB_00520	CDS	915				hypothetical protein
GCDEOBMB_00521	CDS	693				hypothetical protein
GCDEOBMB_00522	CDS	411				hypothetical protein
GCDEOBMB_00523	CDS	369				hypothetical protein
GCDEOBMB_00524	CDS	240				hypothetical protein
GCDEOBMB_00525	CDS	366				hypothetical protein
GCDEOBMB_00526	CDS	201				hypothetical protein
GCDEOBMB_00527	CDS	1620				hypothetical protein
GCDEOBMB_00528	CDS	1479				hypothetical protein
GCDEOBMB_00529	CDS	2661				hypothetical protein
GCDEOBMB_00530	CDS	966				hypothetical protein
GCDEOBMB_00531	CDS	2073				hypothetical protein
GCDEOBMB_00532	tRNA	96				tRNA-Ser(cga)
GCDEOBMB_00533	CDS	750				hypothetical protein
GCDEOBMB_00534	CDS	2157				hypothetical protein
GCDEOBMB_00535	CDS	534				hypothetical protein
GCDEOBMB_00536	CDS	618				hypothetical protein
GCDEOBMB_00537	CDS	720				hypothetical protein
GCDEOBMB_00538	CDS	648				hypothetical protein
GCDEOBMB_00539	CDS	570				hypothetical protein
GCDEOBMB_00540	CDS	2274				hypothetical protein
GCDEOBMB_00541	CDS	306				hypothetical protein
GCDEOBMB_00542	CDS	1110				hypothetical protein
GCDEOBMB_00543	CDS	651				hypothetical protein
GCDEOBMB_00544	CDS	366				hypothetical protein
GCDEOBMB_00545	CDS	612				hypothetical protein
GCDEOBMB_00546	CDS	540				hypothetical protein
GCDEOBMB_00547	CDS	366				hypothetical protein
GCDEOBMB_00548	CDS	798				hypothetical protein
GCDEOBMB_00549	CDS	717				hypothetical protein
GCDEOBMB_00550	CDS	393				hypothetical protein
GCDEOBMB_00551	CDS	237				hypothetical protein
GCDEOBMB_00552	CDS	735				hypothetical protein
GCDEOBMB_00553	CDS	2016	topA_2	5.99.1.2		DNA topoisomerase I
GCDEOBMB_00554	CDS	384				Single-stranded DNA-binding protein
GCDEOBMB_00555	CDS	549				hypothetical protein
GCDEOBMB_00556	CDS	789				hypothetical protein
GCDEOBMB_00557	CDS	753				hypothetical protein
GCDEOBMB_00558	CDS	1194				hypothetical protein
GCDEOBMB_00559	CDS	561				hypothetical protein
GCDEOBMB_00560	CDS	1644				hypothetical protein
GCDEOBMB_00561	CDS	258				hypothetical protein
GCDEOBMB_00562	CDS	867			COG1192	putative protein
GCDEOBMB_00563	CDS	219				hypothetical protein
GCDEOBMB_00564	CDS	759				hypothetical protein
GCDEOBMB_00565	CDS	909				transcriptional regulator
GCDEOBMB_00566	CDS	153				hypothetical protein
GCDEOBMB_00567	CDS	177				hypothetical protein
GCDEOBMB_00568	CDS	378				transposase
GCDEOBMB_00569	CDS	570				hypothetical protein
GCDEOBMB_00570	CDS	2850				chaperone protein ClpB
GCDEOBMB_00571	CDS	1431	cls_1			cardiolipin synthetase
GCDEOBMB_00572	CDS	1830	ftsH_2			cell division protein FtsH
GCDEOBMB_00573	CDS	459	hspA		COG0071	Spore protein SP21
GCDEOBMB_00574	CDS	909				hypothetical protein
GCDEOBMB_00575	CDS	888				hypothetical protein
GCDEOBMB_00576	CDS	612				hypothetical protein
GCDEOBMB_00577	CDS	1146				hypothetical protein
GCDEOBMB_00578	CDS	441	trxC	1.8.1.8	COG0526	Thioredoxin 2
GCDEOBMB_00579	CDS	1716	kefB_1			glutathione-regulated potassium-efflux system protein KefB
GCDEOBMB_00580	CDS	432				hypothetical protein
GCDEOBMB_00581	CDS	966	htpX_2	3.4.24.-	COG0501	Protease HtpX 
GCDEOBMB_00582	CDS	1152				hypothetical protein
GCDEOBMB_00583	CDS	909				transcriptional regulator
GCDEOBMB_00584	CDS	348				hypothetical protein
GCDEOBMB_00585	CDS	984				bacteriophage integrase
GCDEOBMB_00586	CDS	1293				hypothetical protein
GCDEOBMB_00587	CDS	111				hypothetical protein
GCDEOBMB_00588	CDS	1263				hypothetical protein
GCDEOBMB_00589	CDS	351				hypothetical protein
GCDEOBMB_00590	CDS	423				hypothetical protein
GCDEOBMB_00591	CDS	564				hypothetical protein
GCDEOBMB_00592	CDS	219				hypothetical protein
GCDEOBMB_00593	CDS	252				hypothetical protein
GCDEOBMB_00594	CDS	93				hypothetical protein
GCDEOBMB_00595	CDS	435				helix destabilizing protein of bacteriophage Pf1
GCDEOBMB_00596	CDS	174				hypothetical protein
GCDEOBMB_00597	CDS	216				hypothetical protein
GCDEOBMB_00598	CDS	699				hypothetical protein
GCDEOBMB_00599	CDS	1761				hypothetical protein
GCDEOBMB_00600	CDS	1848				hypothetical protein
GCDEOBMB_00601	CDS	735				hypothetical protein
GCDEOBMB_00602	CDS	1071				hypothetical protein
GCDEOBMB_00603	CDS	873	metF			5,10-methylenetetrahydrofolate reductase
GCDEOBMB_00604	CDS	540				hypothetical protein
GCDEOBMB_00605	CDS	1410	sahH	3.3.1.1		adenosylhomocysteinase
GCDEOBMB_00606	CDS	417				hypothetical protein
GCDEOBMB_00607	CDS	2187				TonB-dependent receptor
GCDEOBMB_00608	CDS	1479				hypothetical protein
GCDEOBMB_00609	CDS	621				transcriptional regulator
GCDEOBMB_00610	CDS	1272	codA	3.5.4.1		cytosine deaminase
GCDEOBMB_00611	CDS	1251	codB			cytosine permease
GCDEOBMB_00612	CDS	1275		1.3.1.1		dihydropyrimidine dehydrogenase
GCDEOBMB_00613	CDS	1368				oxidoreductase
GCDEOBMB_00614	CDS	1440	dht			D-hydantoinase/dihydropyrimidinase
GCDEOBMB_00615	CDS	1491				transporter
GCDEOBMB_00616	CDS	1284				allantoate amidohydrolase
GCDEOBMB_00617	CDS	1224	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
GCDEOBMB_00618	CDS	1182	gcdH			glutaryl-CoA dehydrogenase
GCDEOBMB_00619	CDS	909				transcriptional regulator
GCDEOBMB_00620	CDS	405				acyl-CoA thioesterase
GCDEOBMB_00621	CDS	1623				phosphate transporter
GCDEOBMB_00622	CDS	1332				hypothetical protein
GCDEOBMB_00623	CDS	792				hypothetical protein
GCDEOBMB_00624	CDS	732				amino acid ABC transporter substrate-binding protein
GCDEOBMB_00625	CDS	2202	yccS		COG1289	Inner membrane protein YccS
GCDEOBMB_00626	CDS	1377	dbpA			ATP-dependent RNA helicase DbpA
GCDEOBMB_00627	CDS	210				cold-shock protein
GCDEOBMB_00628	CDS	525				hypothetical protein
GCDEOBMB_00629	CDS	1434				major facilitator superfamily transporter
GCDEOBMB_00630	CDS	2796				chaperone protein ClpB
GCDEOBMB_00631	CDS	579				hypothetical protein
GCDEOBMB_00632	CDS	888				acyltransferase
GCDEOBMB_00633	CDS	510				hypothetical protein
GCDEOBMB_00634	CDS	690	creB			DNA-binding response regulator CreB
GCDEOBMB_00635	CDS	1425	creC			sensory histidine kinase CreC
GCDEOBMB_00636	CDS	1359	creD		COG4452	Inner membrane protein CreD
GCDEOBMB_00637	CDS	303				hypothetical protein
GCDEOBMB_00638	CDS	186				hypothetical protein
GCDEOBMB_00639	CDS	621				glutathione S-transferase
GCDEOBMB_00640	CDS	951	vgb	4.2.99.-		Virginiamycin B lyase
GCDEOBMB_00641	CDS	858				hypothetical protein
GCDEOBMB_00642	CDS	2394	fiuA_1			ferrichrome receptor FiuA
GCDEOBMB_00643	CDS	972				transmembrane sensor
GCDEOBMB_00644	CDS	519				RNA polymerase sigma factor
GCDEOBMB_00645	CDS	750				glutathione S-transferase
GCDEOBMB_00646	CDS	402				esterase
GCDEOBMB_00647	CDS	570				transcriptional regulator
GCDEOBMB_00648	CDS	1728				permease
GCDEOBMB_00649	CDS	927				transcriptional regulator
GCDEOBMB_00650	CDS	477				N-acetyltransferase
GCDEOBMB_00651	CDS	939				transcriptional regulator
GCDEOBMB_00652	CDS	798				3-oxoadipate enol-lactonase
GCDEOBMB_00653	CDS	444				hypothetical protein
GCDEOBMB_00654	CDS	2178	glcB	2.3.3.9		malate synthase G
GCDEOBMB_00655	CDS	444				acetyltransferase
GCDEOBMB_00656	CDS	516				hypothetical protein
GCDEOBMB_00657	CDS	93				hypothetical protein
GCDEOBMB_00658	CDS	897				chloramphenicol-sensitive protein RarD
GCDEOBMB_00659	CDS	975				serine/threonine protein kinase
GCDEOBMB_00660	CDS	759				molybdenum transport regulator
GCDEOBMB_00661	CDS	321				hypothetical protein
GCDEOBMB_00662	CDS	726				phosphoribosyl transferase
GCDEOBMB_00663	CDS	294				hypothetical protein
GCDEOBMB_00664	CDS	918				transcriptional regulator
GCDEOBMB_00665	CDS	759	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
GCDEOBMB_00666	CDS	249				acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
GCDEOBMB_00667	CDS	1377				acetyl-CoA carboxylase biotin carboxylase subunit
GCDEOBMB_00668	CDS	879	pxpB_1	3.5.2.9	COG2049	5-oxoprolinase subunit B
GCDEOBMB_00669	CDS	978	pxpC_1	3.5.2.9	COG1984	5-oxoprolinase subunit C
GCDEOBMB_00670	CDS	210				hypothetical protein
GCDEOBMB_00671	CDS	1059	bioB			biotin synthase
GCDEOBMB_00672	CDS	1206	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
GCDEOBMB_00673	CDS	723				biotin biosynthesis protein BioH
GCDEOBMB_00674	CDS	825				biotin synthesis protein BioC
GCDEOBMB_00675	CDS	687	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
GCDEOBMB_00676	CDS	231				hypothetical protein
GCDEOBMB_00677	CDS	1806				acyl-CoA dehydrogenase
GCDEOBMB_00678	CDS	1797				acyl-CoA dehydrogenase
GCDEOBMB_00679	CDS	1779				acyl-CoA dehydrogenase
GCDEOBMB_00680	CDS	1482	nirN			cytochrome C
GCDEOBMB_00681	CDS	843				uroporphyrin-III C-methyltransferase
GCDEOBMB_00682	CDS	1164	nirJ			heme d1 biosynthesis protein NirJ
GCDEOBMB_00683	CDS	516				heme d1 biosynthesis protein NirH
GCDEOBMB_00684	CDS	444				heme d1 biosynthesis protein NirG
GCDEOBMB_00685	CDS	525	nirL			heme d1 biosynthesis protein NirL
GCDEOBMB_00686	CDS	453				heme d1 biosynthesis protein NirD
GCDEOBMB_00687	CDS	1179	nirF			heme d1 biosynthesis protein NirF
GCDEOBMB_00688	CDS	360	nirC			cytochrome c55X
GCDEOBMB_00689	CDS	315	nirM			cytochrome C-551
GCDEOBMB_00690	CDS	1707	nirS			nitrite reductase
GCDEOBMB_00691	CDS	783	nirQ			denitrification regulatory protein NirQ
GCDEOBMB_00692	CDS	570				cytochrome C oxidase subunit
GCDEOBMB_00693	CDS	258				hypothetical protein
GCDEOBMB_00694	CDS	441	norC			nitric oxide reductase subunit C
GCDEOBMB_00695	CDS	1398	norB			nitric oxide reductase subunit B
GCDEOBMB_00696	CDS	1839				denitrification protein NorD
GCDEOBMB_00697	CDS	195				hypothetical protein
GCDEOBMB_00698	CDS	684	dnr			transcriptional regulator Dnr
GCDEOBMB_00699	CDS	879				transcriptional regulator
GCDEOBMB_00700	CDS	702	yiiM_1		COG2258	Protein YiiM
GCDEOBMB_00701	CDS	237				hypothetical protein
GCDEOBMB_00702	CDS	1182				class III pyridoxal phosphate-dependent aminotransferase
GCDEOBMB_00703	CDS	717				glutamine amidotransferase
GCDEOBMB_00704	CDS	264				hypothetical protein
GCDEOBMB_00705	CDS	1491				transcriptional regulator
GCDEOBMB_00706	CDS	267				hypothetical protein
GCDEOBMB_00707	CDS	1290				oxidoreductase
GCDEOBMB_00708	CDS	555				transcriptional regulator
GCDEOBMB_00709	CDS	1026				hypothetical protein
GCDEOBMB_00710	CDS	609	lemA_2		COG1704	Protein LemA
GCDEOBMB_00711	CDS	582	dsbB			disulfide bond formation protein
GCDEOBMB_00712	CDS	831				hypothetical protein
GCDEOBMB_00713	CDS	387				hypothetical protein
GCDEOBMB_00714	CDS	459				hypothetical protein
GCDEOBMB_00715	CDS	420	yqjC			Protein YqjC
GCDEOBMB_00716	CDS	969				hypothetical protein
GCDEOBMB_00717	CDS	744	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GCDEOBMB_00718	CDS	1305		1.14.13.239		Carnitine monooxygenase reductase subunit
GCDEOBMB_00719	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthetase
GCDEOBMB_00720	CDS	1002				transcriptional regulator
GCDEOBMB_00721	CDS	1998	tktA	2.2.1.1		transketolase
GCDEOBMB_00722	CDS	1065				hypothetical protein
GCDEOBMB_00723	CDS	798	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
GCDEOBMB_00724	CDS	1062	epd			D-erythrose 4-phosphate dehydrogenase
GCDEOBMB_00725	CDS	1164	pgk	2.7.2.3		phosphoglycerate kinase
GCDEOBMB_00726	CDS	201				hypothetical protein
GCDEOBMB_00727	CDS	342				hypothetical protein
GCDEOBMB_00728	CDS	1065	fda	4.1.2.13		fructose-1,6-bisphosphate aldolase
GCDEOBMB_00729	CDS	483				hypothetical protein
GCDEOBMB_00730	CDS	426				hypothetical protein
GCDEOBMB_00731	CDS	768		2.1.1.-	COG0500	putative methyltransferase
GCDEOBMB_00732	CDS	1179			COG2081	putative protein
GCDEOBMB_00733	CDS	489	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
GCDEOBMB_00734	CDS	696				hydrolase
GCDEOBMB_00735	CDS	354	yhaI		COG3152	Inner membrane protein YhaI
GCDEOBMB_00736	CDS	912				transcriptional regulator
GCDEOBMB_00737	CDS	339				hypothetical protein
GCDEOBMB_00738	CDS	516				hypothetical protein
GCDEOBMB_00739	CDS	159				hypothetical protein
GCDEOBMB_00740	CDS	459				hypothetical protein
GCDEOBMB_00741	CDS	471				hypothetical protein
GCDEOBMB_00742	CDS	348				hypothetical protein
GCDEOBMB_00743	CDS	615				hypothetical protein
GCDEOBMB_00744	CDS	2727	impA	3.4.24.-		Immunomodulating metalloprotease
GCDEOBMB_00745	CDS	318				hypothetical protein
GCDEOBMB_00746	CDS	1806				hypothetical protein
GCDEOBMB_00747	CDS	963				hypothetical protein
GCDEOBMB_00748	CDS	873	gph	3.1.3.18		Phosphoglycolate phosphatase
GCDEOBMB_00749	CDS	816				hypothetical protein
GCDEOBMB_00750	CDS	315				hypothetical protein
GCDEOBMB_00751	CDS	2148				hypothetical protein
GCDEOBMB_00752	CDS	405	pctB			chemotactic transducer PctB
GCDEOBMB_00753	CDS	1116	pimC	2.4.1.-		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
GCDEOBMB_00754	CDS	762				hypothetical protein
GCDEOBMB_00755	CDS	1002				hypothetical protein
GCDEOBMB_00756	CDS	213				hypothetical protein
GCDEOBMB_00757	CDS	852	purU1	3.5.1.10		formyltetrahydrofolate deformylase
GCDEOBMB_00758	CDS	375	mvaT_1			transcriptional regulator MvaT
GCDEOBMB_00759	CDS	1443	sbcB	3.1.11.1		exonuclease I
GCDEOBMB_00760	CDS	738				hypothetical protein
GCDEOBMB_00761	CDS	750				hypothetical protein
GCDEOBMB_00762	CDS	981				hypothetical protein
GCDEOBMB_00763	CDS	1572				hypothetical protein
GCDEOBMB_00764	CDS	1284				hypothetical protein
GCDEOBMB_00765	CDS	1008				hypothetical protein
GCDEOBMB_00766	CDS	1332				hypothetical protein
GCDEOBMB_00767	CDS	360				hypothetical protein
GCDEOBMB_00768	CDS	423				hypothetical protein
GCDEOBMB_00769	CDS	378				hypothetical protein
GCDEOBMB_00770	CDS	807				hypothetical protein
GCDEOBMB_00771	CDS	915	uspE_1		COG0589	Universal stress protein E
GCDEOBMB_00772	CDS	1452	pykA	2.7.1.40		pyruvate kinase
GCDEOBMB_00773	CDS	774				enoyl-CoA hydratase
GCDEOBMB_00774	CDS	927	ndoR	1.18.1.7		Naphthalene 1,2-dioxygenase system ferredoxin--NAD(P)(+), reductase component
GCDEOBMB_00775	CDS	1128				hypothetical protein
GCDEOBMB_00776	CDS	1524				fumarase
GCDEOBMB_00777	CDS	1320				manganese transporter MntH
GCDEOBMB_00778	CDS	309				hypothetical protein
GCDEOBMB_00779	CDS	582	pfpI_1			protease PfpI
GCDEOBMB_00780	CDS	612				hypothetical protein
GCDEOBMB_00781	CDS	1281				acyltransferase
GCDEOBMB_00782	CDS	1158				phospholipase
GCDEOBMB_00783	CDS	573				hypothetical protein
GCDEOBMB_00784	CDS	771				transcriptional regulator
GCDEOBMB_00785	CDS	1485		3.5.1.4		amidase
GCDEOBMB_00786	CDS	1320				major facilitator superfamily transporter
GCDEOBMB_00787	CDS	1221				hydrolase
GCDEOBMB_00788	CDS	591				hypothetical protein
GCDEOBMB_00789	CDS	336				hypothetical protein
GCDEOBMB_00790	CDS	1116				hypothetical protein
GCDEOBMB_00791	CDS	786				hypothetical protein
GCDEOBMB_00792	CDS	897				hypothetical protein
GCDEOBMB_00793	CDS	756				hypothetical protein
GCDEOBMB_00794	CDS	777				acyltransferase
GCDEOBMB_00795	CDS	861				hypothetical protein
GCDEOBMB_00796	CDS	573	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
GCDEOBMB_00797	CDS	303				hypothetical protein
GCDEOBMB_00798	CDS	1167				major facilitator superfamily transporter
GCDEOBMB_00799	CDS	1053	xenB			xenobiotic reductase
GCDEOBMB_00800	CDS	243	feoC			putative [Fe-S]-dependent transcriptional repressor
GCDEOBMB_00801	CDS	2301				ferrous iron transporter B
GCDEOBMB_00802	CDS	228				ferrous iron transporter A
GCDEOBMB_00803	CDS	837				hypothetical protein
GCDEOBMB_00804	CDS	264				hypothetical protein
GCDEOBMB_00805	CDS	990				oxidoreductase
GCDEOBMB_00806	CDS	1059				hypothetical protein
GCDEOBMB_00807	CDS	897	iciA			chromosome replication initiation inhibitor protein
GCDEOBMB_00808	CDS	402				hypothetical protein
GCDEOBMB_00809	CDS	603				transporter
GCDEOBMB_00810	CDS	582	sodB			superoxide dismutase
GCDEOBMB_00811	CDS	2064	bifA			protein BifA
GCDEOBMB_00812	CDS	903				hypothetical protein
GCDEOBMB_00813	CDS	573	lemA_3		COG1704	Protein LemA
GCDEOBMB_00814	CDS	1341	icmP			insulin-cleaving metalloproteinase outer membrane protein
GCDEOBMB_00815	CDS	1422				hypothetical protein
GCDEOBMB_00816	CDS	1065				hypothetical protein
GCDEOBMB_00817	CDS	1095				hypothetical protein
GCDEOBMB_00818	CDS	1131				resistance-nodulation-cell division (RND) efflux membrane fusion protein
GCDEOBMB_00819	CDS	3057				multidrug efflux protein
GCDEOBMB_00820	CDS	1197	pncB2	6.3.4.21		nicotinate phosphoribosyltransferase
GCDEOBMB_00821	CDS	243				hypothetical protein
GCDEOBMB_00822	CDS	705	inaA_1			Protein InaA
GCDEOBMB_00823	CDS	684				hypothetical protein
GCDEOBMB_00824	CDS	1281				two-component sensor
GCDEOBMB_00825	CDS	684				two-component response regulator
GCDEOBMB_00826	CDS	795				hypothetical protein
GCDEOBMB_00827	CDS	330				hypothetical protein
GCDEOBMB_00828	CDS	384				camphor resistance protein CrcB
GCDEOBMB_00829	CDS	687				hypothetical protein
GCDEOBMB_00830	CDS	1644	groEL			molecular chaperone GroEL
GCDEOBMB_00831	CDS	294	groES			co-chaperonin GroES
GCDEOBMB_00832	CDS	468				phage exclusion suppressor FxsA
GCDEOBMB_00833	CDS	735				hypothetical protein
GCDEOBMB_00834	CDS	759	speA_1	1.1.1.100		3-ketoacyl-ACP reductase
GCDEOBMB_00835	CDS	930				hypothetical protein
GCDEOBMB_00836	CDS	969				hypothetical protein
GCDEOBMB_00837	CDS	384	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
GCDEOBMB_00838	CDS	1785	ampG			AmpG protein
GCDEOBMB_00839	CDS	837	mscS_1		COG0668	Small-conductance mechanosensitive channel
GCDEOBMB_00840	CDS	480				nucleotide-binding protein
GCDEOBMB_00841	CDS	1101				two-component response regulator
GCDEOBMB_00842	CDS	912	panE	1.1.1.169		2-dehydropantoate 2-reductase
GCDEOBMB_00843	CDS	2097				two-component sensor
GCDEOBMB_00844	CDS	579	cobO_1	2.5.1.-	COG2096	Cobalamin adenosyltransferase
GCDEOBMB_00845	CDS	948	thiE_1	2.5.1.3		Thiamine-phosphate synthase
GCDEOBMB_00846	CDS	636				glutathione S-transferase
