locus_tag	ftype	length_bp	gene	EC_number	COG	product
PDFLHPBO_00434	CDS	510	lspA_1	3.4.23.36		lipoprotein signal peptidase
PDFLHPBO_00435	CDS	441				FkbP-type peptidyl-prolyl cis-trans isomerase
PDFLHPBO_00436	CDS	945	lytB	1.17.7.4		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
PDFLHPBO_00437	CDS	426	pilE			type 4 fimbrial biogenesis protein PilE
PDFLHPBO_00438	CDS	348	pilY2			type 4 fimbrial biogenesis protein PilY2
PDFLHPBO_00439	CDS	3492	pilY1			type 4 fimbrial biogenesis protein PilY1
PDFLHPBO_00440	CDS	588	pilX			type 4 fimbrial biogenesis protein PilX
PDFLHPBO_00441	CDS	825	pilW			type 4 fimbrial biogenesis protein PilW
PDFLHPBO_00442	CDS	558	pilV			type 4 fimbrial biogenesis protein PilV
PDFLHPBO_00443	CDS	507	fimU			type 4 fimbrial biogenesis protein FimU
PDFLHPBO_00444	CDS	510	fimT			type 4 fimbrial biogenesis protein FimT
PDFLHPBO_00445	CDS	1095				D-amino acid oxidase
PDFLHPBO_00446	CDS	1338	pilR			two-component response regulator PilR
PDFLHPBO_00447	CDS	1593	pilS			two-component sensor PilS
PDFLHPBO_00448	CDS	246				hypothetical protein
PDFLHPBO_00449	CDS	1026	comL			competence protein ComL
PDFLHPBO_00450	CDS	963	rluD			pseudouridine synthase
PDFLHPBO_00451	CDS	729	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
PDFLHPBO_00452	CDS	2565	clpB			chaperone protein ClpB
PDFLHPBO_00453	tRNA	76				tRNA-Asn(gtt)
PDFLHPBO_00454	tRNA	77				tRNA-Pro(tgg)
PDFLHPBO_00455	tRNA	76				tRNA-Lys(ttt)
PDFLHPBO_00456	CDS	1302	xerC_1			Tyrosine recombinase XerC
PDFLHPBO_00457	CDS	1923				hypothetical protein
PDFLHPBO_00458	CDS	783				IS256 family transposase ISRso7
PDFLHPBO_00459	CDS	240				hypothetical protein
PDFLHPBO_00460	CDS	918				hypothetical protein
PDFLHPBO_00461	CDS	360				hypothetical protein
PDFLHPBO_00462	CDS	273				hypothetical protein
PDFLHPBO_00463	CDS	117				hypothetical protein
PDFLHPBO_00464	CDS	1536				hypothetical protein
PDFLHPBO_00465	CDS	348				hypothetical protein
PDFLHPBO_00466	CDS	1383				hypothetical protein
PDFLHPBO_00467	CDS	939				hypothetical protein
PDFLHPBO_00468	CDS	2103				hypothetical protein
PDFLHPBO_00469	CDS	1254				hypothetical protein
PDFLHPBO_00470	CDS	672				hypothetical protein
PDFLHPBO_00471	CDS	285				hypothetical protein
PDFLHPBO_00472	CDS	2943				hypothetical protein
PDFLHPBO_00473	CDS	444				hypothetical protein
PDFLHPBO_00474	CDS	1506				hypothetical protein
PDFLHPBO_00475	CDS	885				hypothetical protein
PDFLHPBO_00476	CDS	660				hypothetical protein
PDFLHPBO_00477	CDS	387				hypothetical protein
PDFLHPBO_00478	CDS	357				hypothetical protein
PDFLHPBO_00479	CDS	150				hypothetical protein
PDFLHPBO_00480	CDS	339				hypothetical protein
PDFLHPBO_00481	CDS	300				hypothetical protein
PDFLHPBO_00482	CDS	1110				hypothetical protein
PDFLHPBO_00483	CDS	1482	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
PDFLHPBO_00484	CDS	432				hypothetical protein
PDFLHPBO_00485	CDS	747				hypothetical protein
PDFLHPBO_00486	CDS	2232				hypothetical protein
PDFLHPBO_00487	CDS	270				hypothetical protein
PDFLHPBO_00488	CDS	501				hypothetical protein
PDFLHPBO_00489	CDS	582				hypothetical protein
PDFLHPBO_00490	CDS	756				hypothetical protein
PDFLHPBO_00491	CDS	693				hypothetical protein
PDFLHPBO_00492	CDS	1335				hypothetical protein
PDFLHPBO_00493	CDS	744				hypothetical protein
PDFLHPBO_00494	CDS	1191				hypothetical protein
PDFLHPBO_00495	CDS	228				IS3 family transposase ISPst4
PDFLHPBO_00496	CDS	1107				hypothetical protein
PDFLHPBO_00497	CDS	879	aguB_1			N-carbamoylputrescine amidohydrolase
PDFLHPBO_00498	CDS	1107	aguA	3.5.3.12		agmatine deiminase
PDFLHPBO_00499	CDS	1383	oprE			anaerobically-induced outer membrane porin OprE
PDFLHPBO_00500	CDS	972				hypothetical protein
PDFLHPBO_00501	CDS	963	gpuR			transcriptional activator GpuR
PDFLHPBO_00502	CDS	957	gpuA			guanidinopropionase
PDFLHPBO_00503	CDS	1386	gpuP			3-guanidinopropionate transporter
PDFLHPBO_00504	CDS	1179	desA			delta-9 fatty acid desaturase DesA
PDFLHPBO_00505	CDS	2283				hypothetical protein
PDFLHPBO_00506	CDS	183				hypothetical protein
PDFLHPBO_00507	CDS	999	sbp			sulfate-binding protein
PDFLHPBO_00508	CDS	819	cysT			sulfate transporter CysT
PDFLHPBO_00509	CDS	870	cysW			sulfate transporter CysW
PDFLHPBO_00510	CDS	990	cysA			sulfate.thiosulfate ABC transporter ATP-binding protein CysA
PDFLHPBO_00511	CDS	699				transcriptional regulator
PDFLHPBO_00512	CDS	753				hypothetical protein
PDFLHPBO_00513	CDS	759	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
PDFLHPBO_00514	CDS	516				hypothetical protein
PDFLHPBO_00515	CDS	687				transcriptional regulator
PDFLHPBO_00516	CDS	771				hypothetical protein
PDFLHPBO_00517	CDS	1215				major facilitator superfamily transporter
PDFLHPBO_00518	CDS	933				transcriptional regulator
PDFLHPBO_00519	CDS	285				hypothetical protein
PDFLHPBO_00520	CDS	408				hypothetical protein
PDFLHPBO_00521	CDS	438				hypothetical protein
PDFLHPBO_00522	CDS	1422				transcriptional regulator
PDFLHPBO_00523	CDS	1200				hypothetical protein
PDFLHPBO_00524	CDS	1281				5-aminovalerate aminotransferase DavT
PDFLHPBO_00525	CDS	1452	gabD	1.2.1.16		glutarate-semialdehyde dehydrogenase DavD
PDFLHPBO_00526	tRNA	77				tRNA-Arg(ccg)
PDFLHPBO_00527	CDS	990				oxidoreductase
PDFLHPBO_00528	CDS	897				transcriptional regulator
PDFLHPBO_00529	CDS	198				hypothetical protein
PDFLHPBO_00530	CDS	303				hypothetical protein
PDFLHPBO_00531	CDS	540				transcriptional regulator
PDFLHPBO_00532	CDS	633				hypothetical protein
PDFLHPBO_00533	CDS	282				hypothetical protein
PDFLHPBO_00534	CDS	399				hypothetical protein
PDFLHPBO_00535	CDS	1110	adhC_1			alcohol dehydrogenase
PDFLHPBO_00536	CDS	120				hypothetical protein
PDFLHPBO_00537	CDS	99				hypothetical protein
PDFLHPBO_00538	CDS	780				short-chain dehydrogenase
PDFLHPBO_00539	CDS	915	gfnR_1			glutathione-dependent formaldehyde neutralization regulator GfnR
PDFLHPBO_00540	CDS	399				hypothetical protein
PDFLHPBO_00541	CDS	1125				oxidoreductase
PDFLHPBO_00542	CDS	984	ssuD	1.14.14.5		Alkanesulfonate monooxygenase
PDFLHPBO_00543	CDS	306				hypothetical protein
PDFLHPBO_00544	CDS	501				hypothetical protein
PDFLHPBO_00545	CDS	1860				hypothetical protein
PDFLHPBO_00546	CDS	2628	uvrA_1			excinuclease ABC subunit A
PDFLHPBO_00547	CDS	1866	nhaA			Na(+)/H(+) antiporter NhaA
PDFLHPBO_00548	CDS	1020				oxidoreductase
PDFLHPBO_00549	CDS	294				hypothetical protein
PDFLHPBO_00550	CDS	990				oxidoreductase
PDFLHPBO_00551	CDS	1092				FMN oxidoreductase
PDFLHPBO_00552	CDS	3018				hypothetical protein
PDFLHPBO_00553	CDS	1470				hypothetical protein
PDFLHPBO_00554	CDS	903				hypothetical protein
PDFLHPBO_00555	CDS	2391				restriction-modification system protein
PDFLHPBO_00556	CDS	285				hypothetical protein
PDFLHPBO_00557	CDS	1161	intQ		COG0582	Putative defective protein IntQ
PDFLHPBO_00558	CDS	234				hypothetical protein
PDFLHPBO_00559	CDS	213				hypothetical protein
PDFLHPBO_00560	CDS	3126				hypothetical protein
PDFLHPBO_00561	CDS	2325				hypothetical protein
PDFLHPBO_00562	CDS	402				hypothetical protein
PDFLHPBO_00563	CDS	270				hypothetical protein
PDFLHPBO_00564	CDS	606				hypothetical protein
PDFLHPBO_00565	CDS	264				hypothetical protein
PDFLHPBO_00566	CDS	174				hypothetical protein
PDFLHPBO_00567	CDS	1140	amiC_1			aliphatic amidase expression-regulating protein
PDFLHPBO_00568	CDS	603				hypothetical protein
PDFLHPBO_00569	CDS	849				ABC transporter permease
PDFLHPBO_00570	CDS	927				ABC transporter permease
PDFLHPBO_00571	CDS	1608				ABC transporter
PDFLHPBO_00572	CDS	948	fmdA	3.5.1.49		Formamidase
PDFLHPBO_00573	CDS	1737				ABC transporter ATP-binding protein
PDFLHPBO_00574	CDS	417				hypothetical protein
PDFLHPBO_00575	CDS	483				hypothetical protein
PDFLHPBO_00576	CDS	600				hypothetical protein
PDFLHPBO_00577	CDS	972	hprA	1.1.1.29		glycerate dehydrogenase
PDFLHPBO_00578	CDS	999				16S rRNA methyltransferase
PDFLHPBO_00579	CDS	1464	lysP			lysine-specific permease
PDFLHPBO_00580	CDS	579	mneA			Putative manganese exporter
PDFLHPBO_00581	CDS	444				hypothetical protein
PDFLHPBO_00582	CDS	735				hypothetical protein
PDFLHPBO_00583	CDS	246				hypothetical protein
PDFLHPBO_00584	CDS	822	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
PDFLHPBO_00585	CDS	2139				chemotaxis transducer
PDFLHPBO_00586	CDS	615				hypothetical protein
PDFLHPBO_00587	CDS	705				transporter
PDFLHPBO_00588	CDS	264				hypothetical protein
PDFLHPBO_00589	CDS	183				hypothetical protein
PDFLHPBO_00590	CDS	1161				hypothetical protein
PDFLHPBO_00591	CDS	279				hypothetical protein
PDFLHPBO_00592	CDS	207				hypothetical protein
PDFLHPBO_00593	CDS	588				hypothetical protein
PDFLHPBO_00594	CDS	1524	mqoB	1.1.5.4		malate:quinone oxidoreductase
PDFLHPBO_00595	CDS	414				hypothetical protein
PDFLHPBO_00596	CDS	291				hypothetical protein
PDFLHPBO_00597	CDS	486				hypothetical protein
PDFLHPBO_00598	CDS	474				hypothetical protein
PDFLHPBO_00599	CDS	558		2.4.2.8		hypoxanthine-guanine phosphoribosyltransferase
PDFLHPBO_00600	CDS	639	upp	2.4.2.9		uracil phosphoribosyltransferase
PDFLHPBO_00601	CDS	1284	uraA			uracil permease
PDFLHPBO_00602	CDS	549				hypothetical protein
PDFLHPBO_00603	CDS	516				hypothetical protein
PDFLHPBO_00604	CDS	543				hypothetical protein
PDFLHPBO_00605	CDS	789				pili assembly chaperone
PDFLHPBO_00606	CDS	2373	caf1A		COG3188	F1 capsule-anchoring protein
PDFLHPBO_00607	CDS	948				hypothetical protein
PDFLHPBO_00608	CDS	1374				major facilitator superfamily transporter
PDFLHPBO_00609	CDS	1023	hemH	4.99.1.1		ferrochelatase
PDFLHPBO_00610	CDS	918				Epimerase family protein
PDFLHPBO_00611	CDS	984		1.6.3.5	COG3380	Renalase
PDFLHPBO_00612	CDS	957				hypothetical protein
PDFLHPBO_00613	CDS	900				transcriptional regulator
PDFLHPBO_00614	CDS	1431	phr			deoxyribodipyrimidine photolyase
PDFLHPBO_00615	CDS	522	pagL			lipid A 3-O-deacylase
PDFLHPBO_00616	CDS	798	murI	5.1.1.3		glutamate racemase
PDFLHPBO_00617	CDS	759	moeB			molybdopterin biosynthesis protein MoeB
PDFLHPBO_00618	CDS	831	hemK	2.1.1.-		methyl transferase
PDFLHPBO_00619	CDS	1083	prfA			peptide chain release factor 1
PDFLHPBO_00620	CDS	1269	hemA	1.2.1.70		glutamyl-tRNA reductase
PDFLHPBO_00621	CDS	1728	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
PDFLHPBO_00622	CDS	618				molecular chaperone LolB
PDFLHPBO_00623	CDS	849	ipk	2.7.1.148		4-diphosphocytidyl-2C-methyl-D-erythritol kinase
PDFLHPBO_00624	tRNA	75				tRNA-Gln(ttg)
PDFLHPBO_00625	CDS	942	prs_1	2.7.6.1		ribose-phosphate pyrophosphokinase
PDFLHPBO_00626	CDS	615				50S ribosomal protein L25/general stress protein Ctc
PDFLHPBO_00627	CDS	585		3.1.1.29		peptidyl-tRNA hydrolase
PDFLHPBO_00628	CDS	1101				GTP-dependent nucleic acid-binding protein EngD
PDFLHPBO_00629	CDS	1188	intS_1		COG0582	Prophage integrase IntS
PDFLHPBO_00630	CDS	705				hypothetical protein
PDFLHPBO_00631	CDS	576				hypothetical protein
PDFLHPBO_00632	CDS	699				hypothetical protein
PDFLHPBO_00633	CDS	1125				hypothetical protein
PDFLHPBO_00634	CDS	993				hypothetical protein
PDFLHPBO_00635	CDS	819				hypothetical protein
PDFLHPBO_00636	CDS	249				hypothetical protein
PDFLHPBO_00637	CDS	741	paeR7IR	3.1.21.4		Type-2 restriction enzyme PaeR7I
PDFLHPBO_00638	CDS	1278	paeR7IM	2.1.1.72		Modification methylase PaeR7I
PDFLHPBO_00639	CDS	405				hypothetical protein
PDFLHPBO_00640	CDS	1224				hypothetical protein
PDFLHPBO_00641	CDS	474				hypothetical protein
PDFLHPBO_00642	CDS	2874				hypothetical protein
PDFLHPBO_00643	CDS	531				hypothetical protein
PDFLHPBO_00644	CDS	117				hypothetical protein
PDFLHPBO_00645	CDS	606				hypothetical protein
PDFLHPBO_00646	CDS	240				hypothetical protein
PDFLHPBO_00647	CDS	189				hypothetical protein
PDFLHPBO_00648	CDS	528				hypothetical protein
PDFLHPBO_00649	CDS	1122				hypothetical protein
PDFLHPBO_00650	CDS	312				hypothetical protein
PDFLHPBO_00651	CDS	222				hypothetical protein
PDFLHPBO_00652	CDS	639				hypothetical protein
PDFLHPBO_00653	CDS	2967				Tn3 family transposase ISPa38
PDFLHPBO_00654	CDS	291				hypothetical protein
PDFLHPBO_00655	CDS	396				hypothetical protein
PDFLHPBO_00656	CDS	327				hypothetical protein
PDFLHPBO_00657	CDS	501				hypothetical protein
PDFLHPBO_00658	CDS	372				hypothetical protein
PDFLHPBO_00659	CDS	558				DNA invertase
PDFLHPBO_00660	CDS	1365				Tn3 family transposase TnAs1
PDFLHPBO_00661	CDS	561				DNA invertase
PDFLHPBO_00662	CDS	945	chrB1			Protein ChrB
PDFLHPBO_00663	CDS	1251	chrA			Chromate transport protein
PDFLHPBO_00664	CDS	261				hypothetical protein
PDFLHPBO_00665	CDS	162				hypothetical protein
PDFLHPBO_00666	CDS	414	lpdG_1	1.8.1.4		2-oxoglutarate dehydrogenase complex dihydrolipoyl dehydrogenase
PDFLHPBO_00667	CDS	525	pilP			type 4 fimbrial biogenesis protein PilP
PDFLHPBO_00668	CDS	624	pilO			type 4 fimbrial biogenesis protein PilO
PDFLHPBO_00669	CDS	597	pilN			type 4 fimbrial biogenesis protein PilN
PDFLHPBO_00670	CDS	1065	pilM			type 4 fimbrial biogenesis protein PilM
PDFLHPBO_00671	CDS	2472	ponA			penicillin-binding protein 1A
PDFLHPBO_00672	CDS	1269				malic enzyme
PDFLHPBO_00673	CDS	1440	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
PDFLHPBO_00674	CDS	768				nuclease
PDFLHPBO_00675	CDS	216	rpmE			50S ribosomal protein L31
PDFLHPBO_00676	CDS	2220	priA			primosome assembly protein PriA
PDFLHPBO_00677	CDS	1764	argS	6.1.1.19		arginine--tRNA ligase
PDFLHPBO_00678	CDS	696	ftsN_1			Cell division protein FtsN
PDFLHPBO_00679	CDS	534	hslV	3.4.25.1		ATP-dependent protease peptidase subunit
PDFLHPBO_00680	CDS	1344	hslU			ATP-dependent protease ATP-binding subunit HslU
PDFLHPBO_00681	CDS	372				hypothetical protein
PDFLHPBO_00682	CDS	1680	phaC1			poly(3-hydroxyalkanoic acid) synthase
PDFLHPBO_00683	CDS	858	phaD			poly(3-hydroxyalkanoic acid) depolymerase
PDFLHPBO_00684	CDS	1683	phaC2			poly(3-hydroxyalkanoic acid) synthase
PDFLHPBO_00685	CDS	618				transcriptional regulator
PDFLHPBO_00686	CDS	930	phaF_1			polyhydroxyalkanoate synthesis protein PhaF
PDFLHPBO_00687	CDS	417	phaF_2			polyhydroxyalkanoate synthesis protein PhaF
PDFLHPBO_00688	CDS	276				hypothetical protein
PDFLHPBO_00689	CDS	771	ubiE	2.1.1.-		ubiquinone/menaquinone biosynthesis methyltransferase
PDFLHPBO_00690	CDS	627	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
PDFLHPBO_00691	CDS	1602	ubiB_1			ubiquinone biosynthetic protein UbiB
PDFLHPBO_00692	CDS	405	hisI	3.5.4.19		phosphoribosyl-AMP cyclohydrolase
PDFLHPBO_00693	CDS	336	hisE	3.6.1.31		phosphoribosyl-ATP pyrophosphatase
PDFLHPBO_00694	CDS	249	tatA			twin-arginine translocation protein TatA
PDFLHPBO_00695	CDS	426	tatB			sec-independent translocase
PDFLHPBO_00696	CDS	804	tatC			transporter TatC
PDFLHPBO_00697	CDS	708				16S ribosomal RNA methyltransferase RsmE
PDFLHPBO_00698	CDS	1944				chemotaxis transducer
PDFLHPBO_00699	CDS	462				hypothetical protein
PDFLHPBO_00700	CDS	735				ABC transporter ATP-binding protein
PDFLHPBO_00701	CDS	963				ABC transporter permease
PDFLHPBO_00702	CDS	801				ABC transporter
PDFLHPBO_00703	CDS	2586	mdoH			glucosyltransferase MdoH
PDFLHPBO_00704	CDS	1578				glucan biosynthesis protein G
PDFLHPBO_00705	CDS	438				D-tyrosyl-tRNA(Tyr) deacylase
PDFLHPBO_00706	CDS	972				prolyl aminopeptidase
PDFLHPBO_00707	CDS	477				hypothetical protein
PDFLHPBO_00708	CDS	900				ABC transporter
PDFLHPBO_00709	CDS	351	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
PDFLHPBO_00710	CDS	1251				oxidoreductase
PDFLHPBO_00711	CDS	909				transcriptional regulator
PDFLHPBO_00712	CDS	882				hypothetical protein
PDFLHPBO_00713	CDS	822				hypothetical protein
PDFLHPBO_00714	CDS	819				hypothetical protein
PDFLHPBO_00715	CDS	2238		2.7.8.-		Cardiolipin synthase
PDFLHPBO_00716	CDS	2373				hypothetical protein
PDFLHPBO_00717	CDS	801	hutG			N-formylglutamate amidohydrolase
PDFLHPBO_00718	CDS	1209	hutI	3.5.2.7		imidazolonepropionase
PDFLHPBO_00719	CDS	1533				histidine/phenylalanine ammonia-lyase
PDFLHPBO_00720	CDS	831				ABC transporter ATP-binding protein
PDFLHPBO_00721	CDS	852				ABC transporter permease
PDFLHPBO_00722	CDS	969				ABC transporter
PDFLHPBO_00723	CDS	1404				amino acid permease
PDFLHPBO_00724	CDS	1530	hutH	4.3.1.3		histidine ammonia-lyase
PDFLHPBO_00725	CDS	1443				transporter
PDFLHPBO_00726	CDS	1680	hutU	4.2.1.49		urocanate hydratase
PDFLHPBO_00727	CDS	798				hypothetical protein
PDFLHPBO_00728	CDS	939				hypothetical protein
PDFLHPBO_00729	CDS	1023				ABC transporter
PDFLHPBO_00730	CDS	591	ves			Protein Ves
PDFLHPBO_00731	CDS	753	hutC			histidine utilization repressor HutC
PDFLHPBO_00732	CDS	1362				N-formimino-L-glutamate deiminase
PDFLHPBO_00733	CDS	570	blc			outer membrane lipoprotein Blc
PDFLHPBO_00734	CDS	258				hypothetical protein
PDFLHPBO_00735	CDS	603				hypothetical protein
PDFLHPBO_00736	CDS	1011	fbp	3.1.3.11		fructose-1,6-bisphosphatase
PDFLHPBO_00737	CDS	531	gloA3			lactoylglutathione lyase
PDFLHPBO_00738	CDS	1941	estA			esterase
PDFLHPBO_00739	CDS	1395				hypothetical protein
PDFLHPBO_00740	CDS	3606				hypothetical protein
PDFLHPBO_00741	CDS	585				hypothetical protein
PDFLHPBO_00742	CDS	426				transcriptional regulator
PDFLHPBO_00743	CDS	1818	typA			regulatory protein TypA
PDFLHPBO_00744	CDS	1455	thiI			thiamine biosynthesis protein ThiI
PDFLHPBO_00745	CDS	1410	glnA			glutamine synthetase
PDFLHPBO_00746	CDS	405				hypothetical protein
PDFLHPBO_00747	CDS	2253				hypothetical protein
PDFLHPBO_00748	CDS	522				hypothetical protein
PDFLHPBO_00749	CDS	573				hypothetical protein
PDFLHPBO_00750	CDS	1077	ntrB			two-component sensor NtrB
PDFLHPBO_00751	CDS	1431	ntrC			two-component response regulator NtrC
PDFLHPBO_00752	CDS	351				hypothetical protein
PDFLHPBO_00753	CDS	462				rRNA methylase
PDFLHPBO_00754	CDS	492	secB			preprotein translocase subunit SecB
PDFLHPBO_00755	CDS	255	grx			glutaredoxin
PDFLHPBO_00756	CDS	420	yibN		COG0607	putative protein YibN
PDFLHPBO_00757	CDS	1548	pgm			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
PDFLHPBO_00758	CDS	819				hypothetical protein
PDFLHPBO_00759	CDS	1437	envC		COG4942	Murein hydrolase activator EnvC
PDFLHPBO_00760	CDS	1311				carboxyl-terminal protease
PDFLHPBO_00761	CDS	774				hypothetical protein
PDFLHPBO_00762	CDS	1482				hypothetical protein
PDFLHPBO_00763	CDS	756				hypothetical protein
PDFLHPBO_00764	CDS	753				hypothetical protein
PDFLHPBO_00765	CDS	747				hypothetical protein
PDFLHPBO_00766	CDS	771	hisF1	4.1.3.-		imidazole glycerol phosphate synthase subunit HisF
PDFLHPBO_00767	CDS	738	hisA	5.3.1.16		1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
PDFLHPBO_00768	CDS	261				hypothetical protein
PDFLHPBO_00769	CDS	639	hisH1	2.4.2.-		imidazole glycerol phosphate synthase subunit HisH
PDFLHPBO_00770	CDS	594	hisB	4.2.1.19		imidazoleglycerol-phosphate dehydratase
PDFLHPBO_00771	CDS	399	panZ			PanD regulatory factor
PDFLHPBO_00772	CDS	237				hypothetical protein
PDFLHPBO_00773	CDS	1107	lhgD_1	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
PDFLHPBO_00774	CDS	2253				hypothetical protein
PDFLHPBO_00775	CDS	1068	mutY			A/G-specific adenine glycosylase
PDFLHPBO_00776	CDS	273			COG2924	putative Fe(2+)-trafficking protein
PDFLHPBO_00777	CDS	1083	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
PDFLHPBO_00778	tRNA	76				tRNA-Phe(gaa)
PDFLHPBO_00779	CDS	738				short-chain dehydrogenase
PDFLHPBO_00780	CDS	690				hypothetical protein
PDFLHPBO_00781	CDS	774				ABC transporter ATP-binding protein
PDFLHPBO_00782	CDS	753				amino acid ABC transporter substrate-binding protein
PDFLHPBO_00783	CDS	696				ABC transporter permease
PDFLHPBO_00784	CDS	693				amino acid ABC transporter permease
PDFLHPBO_00785	CDS	1221				hypothetical protein
PDFLHPBO_00786	CDS	471				transcriptional regulator
PDFLHPBO_00787	CDS	1479	oprM_2			outer membrane protein OprM
PDFLHPBO_00788	CDS	1185				multidrug resistance protein
PDFLHPBO_00789	CDS	1530				drug efflux transporter
PDFLHPBO_00790	tRNA	76				tRNA-Thr(tgt)
PDFLHPBO_00791	CDS	1059	rmlB			dTDP-D-glucose 4,6-dehydratase
PDFLHPBO_00792	CDS	909	rmlD_1			dTDP-4-dehydrorhamnose reductase
PDFLHPBO_00793	CDS	882	rmlA			glucose-1-phosphate thymidylyltransferase
PDFLHPBO_00794	CDS	546	rmlC			dTDP-4-dehydrorhamnose 3,5-epimerase
PDFLHPBO_00795	CDS	1800				two-component sensor
PDFLHPBO_00796	CDS	1389				two-component response regulator
PDFLHPBO_00797	CDS	996				C4-dicarboxylate-binding protein
PDFLHPBO_00798	CDS	633				dicarboxylate transporter
PDFLHPBO_00799	CDS	1284				C4-dicarboxylate transporter
PDFLHPBO_00800	CDS	1449	arcD			arginine/ornithine antiporter
PDFLHPBO_00801	CDS	1257	arcA	3.5.3.6		arginine deiminase
PDFLHPBO_00802	CDS	1011	arcB	2.1.3.3		ornithine carbamoyltransferase
PDFLHPBO_00803	CDS	933	arcC	2.7.2.2		carbamate kinase
PDFLHPBO_00804	CDS	1905				beta-ketoacyl synthase
PDFLHPBO_00805	CDS	822	cysQ			3'(2'),5'-bisphosphate nucleotidase CysQ
PDFLHPBO_00806	CDS	567				ADP-ribose diphosphatase NudE
PDFLHPBO_00807	CDS	666				hydrolase
PDFLHPBO_00808	CDS	438	kbp		COG1652	Potassium binding protein Kbp
PDFLHPBO_00809	CDS	921				transcriptional regulator
PDFLHPBO_00810	CDS	840	fdhD			Sulfur carrier protein FdhD
PDFLHPBO_00811	CDS	2322				oxidoreductase
PDFLHPBO_00812	CDS	516				hypothetical protein
PDFLHPBO_00813	CDS	408				hypothetical protein
PDFLHPBO_00814	CDS	216	csrA			Translational regulator CsrA
PDFLHPBO_00815	CDS	558		5.4.99.5		chorismate mutase
PDFLHPBO_00816	CDS	444				hypothetical protein
PDFLHPBO_00817	CDS	1164				iron-containing alcohol dehydrogenase
